"site","site2","Date_time","degf_avg","degf_lo","degf_hi","rh_avg","degc_avg","Yr","Mnth","Julian","Hr"
"Perez","E",2019-06-15 04:00:00,58.6,57.7,59.4,88.78,14.7777777777778,2019,"Jun",166,4
"Perez","E",2019-06-15 05:00:00,57.24,56.8,58.1,91.85,14.0222222222222,2019,"Jun",166,5
"Perez","E",2019-06-15 06:00:00,59.5,58.1,61.3,88.83,15.2777777777778,2019,"Jun",166,6
"Perez","E",2019-06-15 07:00:00,65.13,62.4,67.8,76.37,18.4055555555556,2019,"Jun",166,7
"Perez","E",2019-06-15 08:00:00,70.83,68.7,73.9,65.71,21.5722222222222,2019,"Jun",166,8
"Perez","E",2019-06-15 09:00:00,76.33,74.7,77.5,55.88,24.6277777777778,2019,"Jun",166,9
"Perez","E",2019-06-15 10:00:00,78.88,77.4,80.2,54.86,26.0444444444444,2019,"Jun",166,10
"Perez","E",2019-06-15 11:00:00,82.69,81.1,84.2,50.68,28.1611111111111,2019,"Jun",166,11
"Perez","E",2019-06-15 12:00:00,85.81,84.7,86.9,48.88,29.8944444444444,2019,"Jun",166,12
"Perez","E",2019-06-15 13:00:00,86.08,83.8,87.6,53.19,30.0444444444444,2019,"Jun",166,13
"Perez","E",2019-06-15 14:00:00,87.3,86.2,88.5,51.73,30.7222222222222,2019,"Jun",166,14
"Perez","E",2019-06-15 15:00:00,85.96,85.3,86.7,54.31,29.9777777777778,2019,"Jun",166,15
"Perez","E",2019-06-15 16:00:00,84.83,82.8,86.9,52.76,29.35,2019,"Jun",166,16
"Perez","E",2019-06-15 17:00:00,79.4,77.2,82.8,59.75,26.3333333333333,2019,"Jun",166,17
"Perez","E",2019-06-15 18:00:00,76.43,74.5,77.9,63,24.6833333333333,2019,"Jun",166,18
"Perez","E",2019-06-15 19:00:00,71.43,68.9,74.5,70.03,21.9055555555556,2019,"Jun",166,19
"Perez","E",2019-06-15 20:00:00,67.01,65.7,68.9,74.18,19.45,2019,"Jun",166,20
"Perez","E",2019-06-15 21:00:00,63.86,63.3,64.9,74.46,17.7,2019,"Jun",166,21
"Perez","E",2019-06-15 22:00:00,61.75,60.8,63,75.27,16.5277777777778,2019,"Jun",166,22
"Perez","E",2019-06-15 23:00:00,59.67,59,60.6,79.93,15.3722222222222,2019,"Jun",166,23
"Perez","E",2019-06-16 00:00:00,58.23,57.6,59.5,87.43,14.5722222222222,2019,"Jun",167,0
"Perez","E",2019-06-16 01:00:00,56.89,56.1,58.1,92.03,13.8277777777778,2019,"Jun",167,1
"Perez","E",2019-06-16 02:00:00,56.13,55.6,56.7,93,13.4055555555556,2019,"Jun",167,2
"Perez","E",2019-06-16 03:00:00,55.31,54.9,56.1,94.3,12.95,2019,"Jun",167,3
"Perez","E",2019-06-16 04:00:00,54.77,54.3,55.4,95.32,12.65,2019,"Jun",167,4
"Perez","E",2019-06-16 05:00:00,54.44,54.1,55,95.14,12.4666666666667,2019,"Jun",167,5
"Perez","E",2019-06-16 06:00:00,56.08,54.7,57.9,93.72,13.3777777777778,2019,"Jun",167,6
"Perez","E",2019-06-16 07:00:00,62.02,59.2,65.3,81.09,16.6777777777778,2019,"Jun",167,7
"Perez","E",2019-06-16 08:00:00,68.29,66,71.1,69.65,20.1611111111111,2019,"Jun",167,8
"Perez","E",2019-06-16 09:00:00,73.46,72.9,74.7,62.02,23.0333333333333,2019,"Jun",167,9
"Perez","E",2019-06-16 10:00:00,76.63,75.4,78.4,57.71,24.7944444444444,2019,"Jun",167,10
"Perez","E",2019-06-16 11:00:00,80.73,79.5,81.7,52.13,27.0722222222222,2019,"Jun",167,11
"Perez","E",2019-06-16 12:00:00,84.08,82.6,85.3,50.05,28.9333333333333,2019,"Jun",167,12
"Perez","E",2019-06-16 13:00:00,86.23,85.3,87.8,48.54,30.1277777777778,2019,"Jun",167,13
"Perez","E",2019-06-16 14:00:00,87.92,87.6,88.7,50.53,31.0666666666667,2019,"Jun",167,14
"Perez","E",2019-06-16 15:00:00,87.03,86.5,88,53.98,30.5722222222222,2019,"Jun",167,15
"Perez","E",2019-06-16 16:00:00,85.41,83.3,86.9,60.3,29.6722222222222,2019,"Jun",167,16
"Perez","E",2019-06-16 17:00:00,81.03,79.2,83.5,68.44,27.2388888888889,2019,"Jun",167,17
"Perez","E",2019-06-16 18:00:00,77.26,75.2,79.5,74.71,25.1444444444444,2019,"Jun",167,18
"Perez","E",2019-06-16 19:00:00,73.53,71.4,75.6,78.8,23.0722222222222,2019,"Jun",167,19
"Perez","E",2019-06-16 20:00:00,70.43,69.3,71.8,73.38,21.35,2019,"Jun",167,20
"Perez","E",2019-06-16 21:00:00,68.92,67.6,70.2,66.5,20.5111111111111,2019,"Jun",167,21
"Perez","E",2019-06-16 22:00:00,66.22,64.2,69.3,71.83,19.0111111111111,2019,"Jun",167,22
"Perez","E",2019-06-16 23:00:00,62.83,61.9,64,84.43,17.1277777777778,2019,"Jun",167,23
"Perez","E",2019-06-17 00:00:00,61.24,60.6,61.9,85.85,16.2444444444444,2019,"Jun",168,0
"Perez","E",2019-06-17 01:00:00,60.12,59.7,61.2,84.51,15.6222222222222,2019,"Jun",168,1
"Perez","E",2019-06-17 02:00:00,61.49,59.4,62.8,72.53,16.3833333333333,2019,"Jun",168,2
"Perez","E",2019-06-17 03:00:00,58.33,57.7,59.5,89.4,14.6277777777778,2019,"Jun",168,3
"Perez","E",2019-06-17 04:00:00,57.36,56.5,58.5,93.33,14.0888888888889,2019,"Jun",168,4
"Perez","E",2019-06-17 05:00:00,56.59,56.3,57.2,91.67,13.6611111111111,2019,"Jun",168,5
"Perez","E",2019-06-17 06:00:00,60.36,57.4,62.1,85.48,15.7555555555556,2019,"Jun",168,6
"Perez","E",2019-06-17 07:00:00,66.38,62.6,69.8,83.01,19.1,2019,"Jun",168,7
"Perez","E",2019-06-17 08:00:00,72.44,70.7,74.7,68.63,22.4666666666667,2019,"Jun",168,8
"Perez","E",2019-06-17 09:00:00,77.18,75.7,78.6,59.99,25.1,2019,"Jun",168,9
"Perez","E",2019-06-17 10:00:00,81.44,79.7,83.3,54.19,27.4666666666667,2019,"Jun",168,10
"Perez","E",2019-06-17 11:00:00,84.97,84,86,51.13,29.4277777777778,2019,"Jun",168,11
"Perez","E",2019-06-17 12:00:00,87.79,86.9,88.7,51.35,30.9944444444444,2019,"Jun",168,12
"Perez","E",2019-06-17 13:00:00,90.41,88.7,91.4,47.97,32.45,2019,"Jun",168,13
"Perez","E",2019-06-17 14:00:00,90.74,89.8,91.8,52.13,32.6333333333333,2019,"Jun",168,14
"Perez","E",2019-06-17 15:00:00,89.25,88.3,90.1,54.28,31.8055555555556,2019,"Jun",168,15
"Perez","E",2019-06-17 16:00:00,85.58,83.1,88.9,63.29,29.7666666666667,2019,"Jun",168,16
"Perez","E",2019-06-17 17:00:00,82.72,82,83.8,73.44,28.1777777777778,2019,"Jun",168,17
"Perez","E",2019-06-17 18:00:00,81.03,80.2,82.9,76.74,27.2388888888889,2019,"Jun",168,18
"Perez","E",2019-06-17 19:00:00,78.64,76.5,80.6,82.04,25.9111111111111,2019,"Jun",168,19
"Perez","E",2019-06-17 20:00:00,74.54,73.2,76.6,80.67,23.6333333333333,2019,"Jun",168,20
"Perez","E",2019-06-17 21:00:00,72.68,72.1,73.6,76.1,22.6,2019,"Jun",168,21
"Perez","E",2019-06-17 22:00:00,71.85,70.9,72.7,76.19,22.1388888888889,2019,"Jun",168,22
"Perez","E",2019-06-17 23:00:00,70.23,69.6,71.2,77.31,21.2388888888889,2019,"Jun",168,23
"Perez","E",2019-06-18 00:00:00,69.19,68.9,69.8,75.06,20.6611111111111,2019,"Jun",169,0
"Perez","E",2019-06-18 01:00:00,69.46,68.5,71.4,72.4,20.8111111111111,2019,"Jun",169,1
"Perez","E",2019-06-18 02:00:00,67.08,65.5,69.6,80.06,19.4888888888889,2019,"Jun",169,2
"Perez","E",2019-06-18 03:00:00,65.2,64.8,65.7,82.57,18.4444444444444,2019,"Jun",169,3
"Perez","E",2019-06-18 04:00:00,64.47,63.9,66.2,84.33,18.0388888888889,2019,"Jun",169,4
"Perez","E",2019-06-18 05:00:00,64.62,63.7,65.7,83.64,18.1222222222222,2019,"Jun",169,5
"Perez","E",2019-06-18 06:00:00,65.81,64.4,68,90.28,18.7833333333333,2019,"Jun",169,6
"Perez","E",2019-06-18 07:00:00,72.36,69.4,75.2,81.49,22.4222222222222,2019,"Jun",169,7
"Perez","E",2019-06-18 08:00:00,77.7,75.4,80.8,69.13,25.3888888888889,2019,"Jun",169,8
"Perez","E",2019-06-18 09:00:00,83.26,81.5,84.7,59.06,28.4777777777778,2019,"Jun",169,9
"Perez","E",2019-06-18 10:00:00,86.86,84.6,89.2,55.89,30.4777777777778,2019,"Jun",169,10
"Perez","E",2019-06-18 11:00:00,89.73,89.1,90.5,54.93,32.0722222222222,2019,"Jun",169,11
"Perez","E",2019-06-18 12:00:00,90.74,90.3,91.4,54.16,32.6333333333333,2019,"Jun",169,12
"Perez","E",2019-06-18 13:00:00,91.93,90.9,93.2,53.63,33.2944444444444,2019,"Jun",169,13
"Perez","E",2019-06-18 14:00:00,93.34,92.7,94.5,53.28,34.0777777777778,2019,"Jun",169,14
"Perez","E",2019-06-18 15:00:00,93.3,92.7,93.9,56.64,34.0555555555556,2019,"Jun",169,15
"Perez","E",2019-06-18 16:00:00,91.69,89.1,93.2,59.45,33.1611111111111,2019,"Jun",169,16
"Perez","E",2019-06-18 17:00:00,86.63,84.6,89.1,66.11,30.35,2019,"Jun",169,17
"Perez","E",2019-06-18 18:00:00,83.27,82,84.9,69.54,28.4833333333333,2019,"Jun",169,18
"Perez","E",2019-06-18 19:00:00,79.77,77.9,82.2,69.72,26.5388888888889,2019,"Jun",169,19
"Perez","E",2019-06-18 20:00:00,76.67,75.7,78.4,72.46,24.8166666666667,2019,"Jun",169,20
"Perez","E",2019-06-18 21:00:00,75.28,74.7,76.3,68.23,24.0444444444444,2019,"Jun",169,21
"Perez","E",2019-06-18 22:00:00,75.45,73.6,77.5,64.27,24.1388888888889,2019,"Jun",169,22
"Perez","E",2019-06-18 23:00:00,70.22,68.5,73.4,81.46,21.2333333333333,2019,"Jun",169,23
"Perez","E",2019-06-19 00:00:00,67.89,67.1,69.1,87.03,19.9388888888889,2019,"Jun",170,0
"Perez","E",2019-06-19 01:00:00,66.4,65.8,67.3,87.29,19.1111111111111,2019,"Jun",170,1
"Perez","E",2019-06-19 02:00:00,64.69,64,65.7,88.38,18.1611111111111,2019,"Jun",170,2
"Perez","E",2019-06-19 03:00:00,63.95,63.1,64.9,83.38,17.75,2019,"Jun",170,3
"Perez","E",2019-06-19 04:00:00,62.8,62.4,63.5,92.93,17.1111111111111,2019,"Jun",170,4
"Perez","E",2019-06-19 05:00:00,63.48,63.1,64,87.88,17.4888888888889,2019,"Jun",170,5
"Perez","E",2019-06-19 06:00:00,65.11,63.9,66.9,92.38,18.3944444444444,2019,"Jun",170,6
"Perez","E",2019-06-19 07:00:00,71.27,68.2,74.8,81.33,21.8166666666667,2019,"Jun",170,7
"Perez","E",2019-06-19 08:00:00,77.33,75.4,80.2,67.79,25.1833333333333,2019,"Jun",170,8
"Perez","E",2019-06-19 09:00:00,82.23,80.8,83.5,59.98,27.9055555555556,2019,"Jun",170,9
"Perez","E",2019-06-19 10:00:00,86.25,84.7,87.6,54.21,30.1388888888889,2019,"Jun",170,10
"Perez","E",2019-06-19 11:00:00,89.97,88.5,91.2,52,32.2055555555556,2019,"Jun",170,11
"Perez","E",2019-06-19 12:00:00,92.22,91.6,92.8,50.6,33.4555555555556,2019,"Jun",170,12
"Perez","E",2019-06-19 13:00:00,92.96,92.5,93.7,51.98,33.8666666666667,2019,"Jun",170,13
"Perez","E",2019-06-19 14:00:00,92.46,91.4,93.2,52.64,33.5888888888889,2019,"Jun",170,14
"Perez","E",2019-06-19 15:00:00,92.43,91,93.2,56.33,33.5722222222222,2019,"Jun",170,15
"Perez","E",2019-06-19 16:00:00,88.98,87.3,91.4,60.03,31.6555555555556,2019,"Jun",170,16
"Perez","E",2019-06-19 17:00:00,85.29,84.2,87.1,68.96,29.6055555555556,2019,"Jun",170,17
"Perez","E",2019-06-19 18:00:00,82.61,80.8,84.7,73.33,28.1166666666667,2019,"Jun",170,18
"Perez","E",2019-06-19 19:00:00,78.26,75.7,81.1,75.57,25.7,2019,"Jun",170,19
"Perez","E",2019-06-19 20:00:00,74.13,72.7,76.1,70.88,23.4055555555556,2019,"Jun",170,20
"Perez","E",2019-06-19 21:00:00,71.58,70.5,73.2,73.33,21.9888888888889,2019,"Jun",170,21
"Perez","E",2019-06-19 22:00:00,69.88,69.1,70.7,73,21.0444444444444,2019,"Jun",170,22
"Perez","E",2019-06-19 23:00:00,68.55,67.1,70,69.48,20.3055555555556,2019,"Jun",170,23
"Perez","E",2019-06-20 00:00:00,66.23,65.1,68.4,76.94,19.0166666666667,2019,"Jun",171,0
"Perez","E",2019-06-20 01:00:00,63.02,61.9,64.4,87.93,17.2333333333333,2019,"Jun",171,1
"Perez","E",2019-06-20 02:00:00,60.81,59.9,61.9,91.69,16.0055555555556,2019,"Jun",171,2
"Perez","E",2019-06-20 03:00:00,58.88,58.1,59.9,92.44,14.9333333333333,2019,"Jun",171,3
"Perez","E",2019-06-20 04:00:00,56.85,56.3,58.3,90.11,13.8055555555556,2019,"Jun",171,4
"Perez","E",2019-06-20 05:00:00,55.88,55.4,56.5,92.58,13.2666666666667,2019,"Jun",171,5
"Perez","E",2019-06-20 06:00:00,58.14,56.3,60.4,91.72,14.5222222222222,2019,"Jun",171,6
"Perez","E",2019-06-20 07:00:00,64.76,61.7,67.8,79.93,18.2,2019,"Jun",171,7
"Perez","E",2019-06-20 08:00:00,70.18,68.2,72.7,69.3,21.2111111111111,2019,"Jun",171,8
"Perez","E",2019-06-20 09:00:00,75,74.1,76.1,61.69,23.8888888888889,2019,"Jun",171,9
"Perez","E",2019-06-20 10:00:00,78.08,76.5,79.9,57.88,25.6,2019,"Jun",171,10
"Perez","E",2019-06-20 11:00:00,81.43,80.2,82.9,54.21,27.4611111111111,2019,"Jun",171,11
"Perez","E",2019-06-20 12:00:00,83.4,82.9,84,51.38,28.5555555555556,2019,"Jun",171,12
"Perez","E",2019-06-20 13:00:00,84.63,83.7,85.8,52.01,29.2388888888889,2019,"Jun",171,13
"Perez","E",2019-06-20 14:00:00,84.98,84.2,86,52.15,29.4333333333333,2019,"Jun",171,14
"Perez","E",2019-06-20 15:00:00,83.87,82.9,85.3,54.04,28.8166666666667,2019,"Jun",171,15
"Perez","E",2019-06-20 16:00:00,82.58,80.8,83.8,55.87,28.1,2019,"Jun",171,16
"Perez","E",2019-06-20 17:00:00,78.86,77.4,81.1,60.73,26.0333333333333,2019,"Jun",171,17
"Perez","E",2019-06-20 18:00:00,76.83,75.4,78.1,60.64,24.9055555555556,2019,"Jun",171,18
"Perez","E",2019-06-20 19:00:00,73.42,71.6,75.7,69.98,23.0111111111111,2019,"Jun",171,19
"Perez","E",2019-06-20 20:00:00,73.14,70.7,75.9,61.46,22.8555555555556,2019,"Jun",171,20
"Perez","E",2019-06-20 21:00:00,73.59,69.6,75.4,57.44,23.1055555555556,2019,"Jun",171,21
"Perez","E",2019-06-20 22:00:00,68.38,67.6,70,70.27,20.2111111111111,2019,"Jun",171,22
"Perez","E",2019-06-20 23:00:00,66.77,64,70.3,74.07,19.3166666666667,2019,"Jun",171,23
"Perez","E",2019-06-21 00:00:00,62.64,61.2,64.4,85.74,17.0222222222222,2019,"Jun",172,0
"Perez","E",2019-06-21 01:00:00,59.91,58.8,61.7,87.64,15.5055555555556,2019,"Jun",172,1
"Perez","E",2019-06-21 02:00:00,57.81,57,58.8,87.39,14.3388888888889,2019,"Jun",172,2
"Perez","E",2019-06-21 03:00:00,56.44,55.8,57.6,91.11,13.5777777777778,2019,"Jun",172,3
"Perez","E",2019-06-21 04:00:00,55.75,55.4,56.3,94.46,13.1944444444444,2019,"Jun",172,4
"Perez","E",2019-06-21 05:00:00,55.47,54.7,56.5,90.97,13.0388888888889,2019,"Jun",172,5
"Perez","E",2019-06-21 06:00:00,59.34,56.8,61.7,86.33,15.1888888888889,2019,"Jun",172,6
"Perez","E",2019-06-21 07:00:00,65.96,63,69.1,72.58,18.8666666666667,2019,"Jun",172,7
"Perez","E",2019-06-21 08:00:00,70.79,69.8,72,60.68,21.55,2019,"Jun",172,8
"Perez","E",2019-06-21 09:00:00,74.53,73.2,75.7,51.53,23.6277777777778,2019,"Jun",172,9
"Perez","E",2019-06-21 10:00:00,76.53,75.2,77.5,49.33,24.7388888888889,2019,"Jun",172,10
"Perez","E",2019-06-21 11:00:00,78.43,77.2,79.7,46.96,25.7944444444444,2019,"Jun",172,11
"Perez","E",2019-06-21 12:00:00,81.27,79.9,82.8,45.38,27.3722222222222,2019,"Jun",172,12
"Perez","E",2019-06-21 13:00:00,83.28,82.4,84.2,44.88,28.4888888888889,2019,"Jun",172,13
"Perez","E",2019-06-21 14:00:00,82.88,81.9,83.7,44.94,28.2666666666667,2019,"Jun",172,14
"Perez","E",2019-06-21 15:00:00,81.95,81.3,82.4,47.49,27.75,2019,"Jun",172,15
"Perez","E",2019-06-21 16:00:00,80.65,79.5,82.2,48.48,27.0277777777778,2019,"Jun",172,16
"Perez","E",2019-06-21 17:00:00,77.18,75.6,79.5,50.73,25.1,2019,"Jun",172,17
"Perez","E",2019-06-21 18:00:00,74.96,73.4,76.1,52.91,23.8666666666667,2019,"Jun",172,18
"Perez","E",2019-06-21 19:00:00,71.04,68.4,73.6,61.54,21.6888888888889,2019,"Jun",172,19
"Perez","E",2019-06-21 20:00:00,65.91,64.4,68.5,70.74,18.8388888888889,2019,"Jun",172,20
"Perez","E",2019-06-21 21:00:00,63.81,63,64.9,69.04,17.6722222222222,2019,"Jun",172,21
"Perez","E",2019-06-21 22:00:00,63.18,63,63.5,64.53,17.3222222222222,2019,"Jun",172,22
"Perez","E",2019-06-21 23:00:00,64.22,63.5,64.6,53.72,17.9,2019,"Jun",172,23
"Perez","E",2019-06-22 00:00:00,63,61.5,64.8,53.11,17.2222222222222,2019,"Jun",173,0
"Perez","E",2019-06-22 01:00:00,63.08,61.5,64.2,54.24,17.2666666666667,2019,"Jun",173,1
"Perez","E",2019-06-22 02:00:00,61.5,60.4,62.8,59.08,16.3888888888889,2019,"Jun",173,2
"Perez","E",2019-06-22 03:00:00,58.1,56.8,61.3,69.32,14.5,2019,"Jun",173,3
"Perez","E",2019-06-22 04:00:00,55.65,54.3,57.2,80.26,13.1388888888889,2019,"Jun",173,4
"Perez","E",2019-06-22 05:00:00,54.49,54.1,55.6,88.95,12.4944444444444,2019,"Jun",173,5
"Perez","E",2019-06-22 06:00:00,57.42,55.6,60.1,85.94,14.1222222222222,2019,"Jun",173,6
"Perez","E",2019-06-22 07:00:00,66.28,61.3,68.5,72.98,19.0444444444444,2019,"Jun",173,7
"Perez","E",2019-06-22 08:00:00,72.83,70,76.6,63.2,22.6833333333333,2019,"Jun",173,8
"Perez","E",2019-06-22 09:00:00,78.75,77,80.4,53.83,25.9722222222222,2019,"Jun",173,9
"Perez","E",2019-06-22 10:00:00,81.52,80.4,82.9,50.58,27.5111111111111,2019,"Jun",173,10
"Perez","E",2019-06-22 11:00:00,83.15,82,84.6,46.49,28.4166666666667,2019,"Jun",173,11
"Perez","E",2019-06-22 12:00:00,85.97,85.5,87.1,41.75,29.9833333333333,2019,"Jun",173,12
"Perez","E",2019-06-22 13:00:00,86.75,86,88,41.2,30.4166666666667,2019,"Jun",173,13
"Perez","E",2019-06-22 14:00:00,87.08,86.7,87.6,44.07,30.6,2019,"Jun",173,14
"Perez","E",2019-06-22 15:00:00,86.21,85.8,87.4,45.33,30.1166666666667,2019,"Jun",173,15
"Perez","E",2019-06-22 16:00:00,84.77,83.1,86.5,49.39,29.3166666666667,2019,"Jun",173,16
"Perez","E",2019-06-22 17:00:00,80.62,78.6,83.1,56.57,27.0111111111111,2019,"Jun",173,17
"Perez","E",2019-06-22 18:00:00,76.81,75,79,62.63,24.8944444444444,2019,"Jun",173,18
"Perez","E",2019-06-22 19:00:00,72.72,70.5,75.2,64.97,22.6222222222222,2019,"Jun",173,19
"Perez","E",2019-06-22 20:00:00,68.81,67.5,70.9,65.61,20.45,2019,"Jun",173,20
"Perez","E",2019-06-22 21:00:00,67.05,66.7,68,60.13,19.4722222222222,2019,"Jun",173,21
"Perez","E",2019-06-22 22:00:00,67.78,66.4,70,50.02,19.8777777777778,2019,"Jun",173,22
"Perez","E",2019-06-22 23:00:00,68.62,66.6,70.3,45.05,20.3444444444444,2019,"Jun",173,23
"Perez","E",2019-06-23 00:00:00,67.94,66.9,69.6,46.93,19.9666666666667,2019,"Jun",174,0
"Perez","E",2019-06-23 01:00:00,66.96,63,69.1,51.24,19.4222222222222,2019,"Jun",174,1
"Perez","E",2019-06-23 02:00:00,60.59,59.5,62.8,74.92,15.8833333333333,2019,"Jun",174,2
"Perez","E",2019-06-23 03:00:00,58.51,58.1,59.9,78.79,14.7277777777778,2019,"Jun",174,3
"Perez","E",2019-06-23 04:00:00,58.48,57.7,59.4,72.37,14.7111111111111,2019,"Jun",174,4
"Perez","E",2019-06-23 05:00:00,59.63,58.8,61.2,66.33,15.35,2019,"Jun",174,5
"Perez","E",2019-06-23 06:00:00,62.09,60.8,63.3,76.71,16.7166666666667,2019,"Jun",174,6
"Perez","E",2019-06-23 07:00:00,68.52,63.5,74.5,84.35,20.2888888888889,2019,"Jun",174,7
"Perez","E",2019-06-23 08:00:00,77.15,73.8,83.3,72.8,25.0833333333333,2019,"Jun",174,8
"Perez","E",2019-06-23 09:00:00,86,84.7,86.9,43.65,30,2019,"Jun",174,9
"Perez","E",2019-06-23 10:00:00,87.43,86.5,88.9,45.68,30.7944444444444,2019,"Jun",174,10
"Perez","E",2019-06-23 11:00:00,90.6,89.1,92.7,40.81,32.5555555555556,2019,"Jun",174,11
"Perez","E",2019-06-23 12:00:00,91.93,91.2,92.5,41.08,33.2944444444444,2019,"Jun",174,12
"Perez","E",2019-06-23 13:00:00,92.74,91.8,93.7,41.15,33.7444444444444,2019,"Jun",174,13
"Perez","E",2019-06-23 14:00:00,92.92,91.6,94.6,44.34,33.8444444444444,2019,"Jun",174,14
"Perez","E",2019-06-23 15:00:00,91.19,89.4,92.5,48.92,32.8833333333333,2019,"Jun",174,15
"Perez","E",2019-06-23 16:00:00,88.66,86.4,90.1,52.33,31.4777777777778,2019,"Jun",174,16
"Perez","E",2019-06-23 17:00:00,84.46,82.4,86.5,61.23,29.1444444444444,2019,"Jun",174,17
"Perez","E",2019-06-23 18:00:00,79.89,77.9,82.4,66.36,26.6055555555556,2019,"Jun",174,18
"Perez","E",2019-06-23 19:00:00,75.92,73.9,78.3,70.44,24.4,2019,"Jun",174,19
"Perez","E",2019-06-23 20:00:00,72.04,70.7,74.3,70.36,22.2444444444444,2019,"Jun",174,20
"Perez","E",2019-06-23 21:00:00,70.43,69.8,71.2,58.87,21.35,2019,"Jun",174,21
"Perez","E",2019-06-23 22:00:00,69.24,68.5,70.3,55.33,20.6888888888889,2019,"Jun",174,22
"Perez","E",2019-06-23 23:00:00,71.12,69.1,72.7,49.05,21.7333333333333,2019,"Jun",174,23
"Perez","E",2019-06-24 00:00:00,67.52,64.9,71.2,61.11,19.7333333333333,2019,"Jun",175,0
"Perez","E",2019-06-24 01:00:00,63.43,62.4,65.1,78.04,17.4611111111111,2019,"Jun",175,1
"Perez","E",2019-06-24 02:00:00,62.62,62.2,63.3,72.38,17.0111111111111,2019,"Jun",175,2
"Perez","E",2019-06-24 03:00:00,63.16,62.6,63.9,63.12,17.3111111111111,2019,"Jun",175,3
"Perez","E",2019-06-24 04:00:00,61.98,60.8,63.3,66.39,16.6555555555556,2019,"Jun",175,4
"Perez","E",2019-06-24 05:00:00,61.39,61,61.9,65.84,16.3277777777778,2019,"Jun",175,5
"Perez","E",2019-06-24 06:00:00,62.38,61.2,65.3,83.99,16.8777777777778,2019,"Jun",175,6
"Perez","E",2019-06-24 07:00:00,70.22,65.8,74.5,78.93,21.2333333333333,2019,"Jun",175,7
"Perez","E",2019-06-24 08:00:00,77.75,74.7,80.8,66.48,25.4166666666667,2019,"Jun",175,8
"Perez","E",2019-06-24 09:00:00,82.98,80.2,86,55.63,28.3222222222222,2019,"Jun",175,9
"Perez","E",2019-06-24 10:00:00,87.46,86.4,89.2,50.17,30.8111111111111,2019,"Jun",175,10
"Perez","E",2019-06-24 11:00:00,89.56,88.5,90.5,49.95,31.9777777777778,2019,"Jun",175,11
"Perez","E",2019-06-24 12:00:00,90.95,89.8,91.6,48.58,32.75,2019,"Jun",175,12
"Perez","E",2019-06-24 13:00:00,92.91,91.8,93.7,47.23,33.8388888888889,2019,"Jun",175,13
"Perez","E",2019-06-24 14:00:00,92.22,90.1,93.2,50.21,33.4555555555556,2019,"Jun",175,14
"Perez","E",2019-06-24 15:00:00,89.31,87.6,91,56.43,31.8388888888889,2019,"Jun",175,15
"Perez","E",2019-06-24 16:00:00,88.83,86,89.8,55.4,31.5722222222222,2019,"Jun",175,16
"Perez","E",2019-06-24 17:00:00,82.03,80.2,85.5,60.16,27.7944444444444,2019,"Jun",175,17
"Perez","E",2019-06-24 18:00:00,78.46,75.9,81,63.66,25.8111111111111,2019,"Jun",175,18
"Perez","E",2019-06-24 19:00:00,72.95,70.7,75.9,60.03,22.75,2019,"Jun",175,19
"Perez","E",2019-06-24 20:00:00,69.5,68.5,71.1,61.68,20.8333333333333,2019,"Jun",175,20
"Perez","E",2019-06-24 21:00:00,70.31,67.3,73.6,51.17,21.2833333333333,2019,"Jun",175,21
"Perez","E",2019-06-24 22:00:00,67.84,67.3,69.1,53.01,19.9111111111111,2019,"Jun",175,22
"Perez","E",2019-06-24 23:00:00,69.02,66.9,70.3,50.92,20.5666666666667,2019,"Jun",175,23
"Perez","E",2019-06-25 00:00:00,69.12,66.6,71.1,49.34,20.6222222222222,2019,"Jun",176,0
"Perez","E",2019-06-25 01:00:00,67.54,66.2,71.1,51.58,19.7444444444444,2019,"Jun",176,1
"Perez","E",2019-06-25 02:00:00,62.81,60.6,66.7,65.5,17.1166666666667,2019,"Jun",176,2
"Perez","E",2019-06-25 03:00:00,60.3,59.9,61,60.52,15.7222222222222,2019,"Jun",176,3
"Perez","E",2019-06-25 04:00:00,59.61,58.1,60.8,59.01,15.3388888888889,2019,"Jun",176,4
"Perez","E",2019-06-25 05:00:00,57.63,57,58.6,73.4,14.2388888888889,2019,"Jun",176,5
"Perez","E",2019-06-25 06:00:00,60.96,57.7,64,74.9,16.0888888888889,2019,"Jun",176,6
"Perez","E",2019-06-25 07:00:00,66.98,64,70.3,80.48,19.4333333333333,2019,"Jun",176,7
"Perez","E",2019-06-25 08:00:00,74.46,70.5,78.6,63.93,23.5888888888889,2019,"Jun",176,8
"Perez","E",2019-06-25 09:00:00,80.98,78.4,82.4,54.44,27.2111111111111,2019,"Jun",176,9
"Perez","E",2019-06-25 10:00:00,84.54,83.5,85.8,49.91,29.1888888888889,2019,"Jun",176,10
"Perez","E",2019-06-25 11:00:00,87.53,86.4,88.3,46.48,30.85,2019,"Jun",176,11
"Perez","E",2019-06-25 12:00:00,88.81,87.8,90,47.76,31.5611111111111,2019,"Jun",176,12
"Perez","E",2019-06-25 13:00:00,89.54,88.9,90.5,46.73,31.9666666666667,2019,"Jun",176,13
"Perez","E",2019-06-25 14:00:00,88.42,87.3,89.4,49.58,31.3444444444444,2019,"Jun",176,14
"Perez","E",2019-06-25 15:00:00,86.96,85.8,87.8,50.58,30.5333333333333,2019,"Jun",176,15
