"site2","Yr","Mnth.x","Julian","Hr","count","Mnth.y","degc_avg"
"D",2019,"Oct",301,3,0,"Oct",5.75555555555556
"D",2019,"Oct",301,4,0,"Oct",5.35
"D",2019,"Oct",301,5,0,"Oct",4.71111111111111
"D",2019,"Oct",301,6,0,"Oct",4.28888888888889
"D",2019,"Oct",301,7,0,"Oct",5.07222222222222
"D",2019,"Oct",301,8,0,"Oct",8.62777777777778
"D",2019,"Oct",301,10,0,"Oct",15.5388888888889
"D",2019,"Oct",301,11,0,"Oct",17.5166666666667
"D",2019,"Oct",301,12,0,"Oct",19.25
"D",2019,"Oct",301,13,0,"Oct",20.7944444444444
"D",2019,"Oct",301,14,0,"Oct",21.6
"D",2019,"Oct",301,15,0,"Oct",22.6055555555556
"D",2019,"Oct",301,16,0,"Oct",21.8555555555556
"D",2019,"Oct",301,17,0,"Oct",17.1444444444444
"D",2019,"Oct",301,18,0,"Oct",13.2944444444444
"D",2019,"Oct",301,19,0,"Oct",10.7666666666667
"D",2019,"Oct",301,20,0,"Oct",9.62777777777778
"D",2019,"Oct",301,21,0,"Oct",9.18333333333333
"D",2019,"Oct",301,22,0,"Oct",8.64444444444445
"D",2019,"Oct",301,23,0,"Oct",7.03333333333333
"D",2019,"Oct",302,0,0,"Oct",6.16111111111111
"D",2019,"Oct",302,1,0,"Oct",5.4
"D",2019,"Oct",302,2,0,"Oct",4.87777777777778
"D",2019,"Oct",302,3,0,"Oct",4.51666666666667
"D",2019,"Oct",302,4,0,"Oct",4.35
"D",2019,"Oct",302,5,0,"Oct",3.62777777777778
"D",2019,"Oct",302,6,0,"Oct",3.26666666666667
"D",2019,"Oct",302,7,0,"Oct",3.75555555555555
"D",2019,"Oct",302,8,0,"Oct",7.73333333333333
"D",2019,"Oct",302,10,0,"Oct",15.1166666666667
"D",2019,"Oct",302,11,0,"Oct",17.1055555555556
"D",2019,"Oct",302,12,0,"Oct",18.8722222222222
"D",2019,"Oct",302,13,0,"Oct",20.45
"D",2019,"Oct",302,14,0,"Oct",21.4277777777778
"D",2019,"Oct",302,15,0,"Oct",21.4611111111111
"D",2019,"Oct",302,16,0,"Oct",20.8555555555556
"D",2019,"Oct",302,17,0,"Oct",17.2555555555556
"D",2019,"Oct",302,18,0,"Oct",12.4833333333333
"D",2019,"Oct",302,19,0,"Oct",10.2111111111111
"D",2019,"Oct",302,20,0,"Oct",8.38888888888889
"D",2019,"Oct",302,21,0,"Oct",7.32222222222222
"D",2019,"Oct",302,22,0,"Oct",6.64444444444444
"D",2019,"Oct",302,23,0,"Oct",5.6
"D",2019,"Oct",303,0,0,"Oct",4.89444444444445
"D",2019,"Oct",303,1,0,"Oct",5.15
"D",2019,"Oct",303,2,0,"Oct",3.88333333333333
"D",2019,"Oct",303,3,0,"Oct",3.01666666666667
"D",2019,"Oct",303,4,0,"Oct",2.51666666666667
"D",2019,"Oct",303,5,0,"Oct",1.98888888888889
"D",2019,"Oct",303,6,0,"Oct",2.35555555555556
"D",2019,"Oct",303,7,0,"Oct",3.2
"D",2019,"Oct",303,8,0,"Oct",7.36666666666667
"D",2019,"Oct",303,9,0,"Oct",12.9333333333333
"D",2019,"Oct",303,10,0,"Oct",15.4111111111111
"D",2019,"Oct",303,11,0,"Oct",16.3222222222222
"D",2019,"Oct",303,12,0,"Oct",17.8222222222222
"D",2019,"Oct",303,13,0,"Oct",19.5666666666667
"D",2019,"Oct",303,14,0,"Oct",20.5055555555556
"D",2019,"Oct",303,15,0,"Oct",20.9944444444444
"D",2019,"Oct",303,16,0,"Oct",20.2944444444444
"D",2019,"Oct",303,17,0,"Oct",16.2833333333333
"D",2019,"Oct",303,18,0,"Oct",11.5111111111111
"D",2019,"Oct",303,19,0,"Oct",8.97222222222222
"D",2019,"Oct",303,20,0,"Oct",7.48888888888889
"D",2019,"Oct",303,21,0,"Oct",6.38888888888889
"D",2019,"Oct",303,22,0,"Oct",6.35
"D",2019,"Oct",303,23,0,"Oct",5.04444444444444
"D",2019,"Oct",304,0,0,"Oct",5.19444444444445
"D",2019,"Oct",304,1,0,"Oct",5.46111111111111
"D",2019,"Oct",304,2,0,"Oct",3.67777777777778
"D",2019,"Oct",304,3,0,"Oct",3.37777777777778
"D",2019,"Oct",304,4,0,"Oct",1.97222222222222
"D",2019,"Oct",304,5,0,"Oct",0.927777777777779
"D",2019,"Oct",304,6,0,"Oct",0.494444444444445
"D",2019,"Oct",304,7,0,"Oct",1.6
"D",2019,"Oct",304,8,0,"Oct",6.24444444444445
"D",2019,"Oct",304,9,0,"Oct",11.8666666666667
"D",2019,"Oct",304,10,0,"Oct",15.85
"D",2019,"Oct",304,11,0,"Oct",17.4888888888889
"D",2019,"Oct",304,12,0,"Oct",18.9277777777778
"D",2019,"Oct",304,13,0,"Oct",20.4388888888889
"D",2019,"Oct",304,14,0,"Oct",21.2833333333333
"D",2019,"Oct",304,15,0,"Oct",21.6722222222222
"D",2019,"Oct",304,16,0,"Oct",21.3
"D",2019,"Oct",304,17,0,"Oct",16.1111111111111
"D",2019,"Oct",304,18,0,"Oct",10.8055555555556
"D",2019,"Oct",304,19,0,"Oct",8.82222222222222
"D",2019,"Oct",304,20,0,"Oct",7.38333333333333
"D",2019,"Oct",304,21,0,"Oct",5.66666666666667
"D",2019,"Oct",304,22,0,"Oct",5.15
"D",2019,"Oct",304,23,0,"Oct",4.46111111111111
"D",2019,"Nov",305,0,0,"Nov",3.46111111111111
"D",2019,"Nov",305,1,0,"Nov",2.93333333333333
"D",2019,"Nov",305,2,0,"Nov",2.23888888888889
"D",2019,"Nov",305,3,0,"Nov",1.85555555555556
"D",2019,"Nov",305,4,0,"Nov",1.67222222222222
"D",2019,"Nov",305,5,0,"Nov",0.799999999999999
"D",2019,"Nov",305,6,0,"Nov",0.933333333333333
"D",2019,"Nov",305,7,0,"Nov",1.15555555555555
"D",2019,"Nov",305,8,0,"Nov",5.43333333333333
"D",2019,"Nov",305,9,0,"Nov",11.1944444444444
"D",2019,"Nov",305,10,0,"Nov",14.65
"D",2019,"Nov",305,11,0,"Nov",25.2722222222222
"D",2019,"Nov",305,12,0,"Nov",29.3888888888889
"D",2019,"Nov",305,13,0,"Nov",30.8444444444444
"D",2019,"Nov",305,14,0,"Nov",31.8055555555556
"D",2019,"Nov",305,15,0,"Nov",28.9333333333333
"D",2019,"Nov",305,16,0,"Nov",22.3944444444444
"D",2019,"Nov",305,17,0,"Nov",15.8333333333333
"D",2019,"Nov",305,18,0,"Nov",10.6166666666667
"D",2019,"Nov",305,19,0,"Nov",7.76666666666666
"D",2019,"Nov",305,20,0,"Nov",6.69444444444444
"D",2019,"Nov",305,21,0,"Nov",5.53888888888889
"D",2019,"Nov",305,22,0,"Nov",4.63333333333334
"D",2019,"Nov",305,23,0,"Nov",3.71666666666667
"D",2019,"Nov",306,0,0,"Nov",2.43333333333333
"D",2019,"Nov",306,1,0,"Nov",2.28333333333333
"D",2019,"Nov",306,2,0,"Nov",1.84444444444444
"D",2019,"Nov",306,3,0,"Nov",0.88888888888889
"D",2019,"Nov",306,4,0,"Nov",0.344444444444443
"D",2019,"Nov",306,5,0,"Nov",0.238888888888889
"D",2019,"Nov",306,6,0,"Nov",-0.533333333333334
"D",2019,"Nov",306,7,0,"Nov",0.455555555555556
"D",2019,"Nov",306,8,0,"Nov",4.55
"D",2019,"Nov",306,9,0,"Nov",10.6722222222222
"D",2019,"Nov",306,10,0,"Nov",20.8333333333333
"D",2019,"Nov",306,11,0,"Nov",29.8666666666667
"D",2019,"Nov",306,12,0,"Nov",29.7666666666667
"D",2019,"Nov",306,13,0,"Nov",31.0166666666667
"D",2019,"Nov",306,14,0,"Nov",31.1166666666667
"D",2019,"Nov",306,15,0,"Nov",28.6
"D",2019,"Nov",306,16,0,"Nov",23.1944444444444
"D",2019,"Nov",306,17,0,"Nov",17.15
"D",2019,"Nov",306,18,0,"Nov",13.4166666666667
"D",2019,"Nov",306,19,0,"Nov",10.1277777777778
"D",2019,"Nov",306,20,0,"Nov",7.98888888888889
"D",2019,"Nov",306,21,0,"Nov",6.67222222222222
"D",2019,"Nov",306,22,0,"Nov",5.12777777777778
"D",2019,"Nov",306,23,0,"Nov",4.13333333333333
"D",2019,"Nov",307,0,0,"Nov",3.52222222222222
"D",2019,"Nov",307,1,0,"Nov",2.75
"D",2019,"Nov",307,2,0,"Nov",2.26111111111111
"D",2019,"Nov",307,3,0,"Nov",1.75555555555555
"D",2019,"Nov",307,4,0,"Nov",1.24444444444445
"D",2019,"Nov",307,5,0,"Nov",0.755555555555555
"D",2019,"Nov",307,6,0,"Nov",1.23888888888889
"D",2019,"Nov",307,7,0,"Nov",4.41666666666667
"D",2019,"Nov",307,8,0,"Nov",11.7944444444444
"D",2019,"Nov",307,9,0,"Nov",22.7666666666667
"D",2019,"Nov",307,10,0,"Nov",30.2222222222222
"D",2019,"Nov",307,11,0,"Nov",31.8944444444444
"D",2019,"Nov",307,12,0,"Nov",32.1944444444444
"D",2019,"Nov",307,13,0,"Nov",31.2944444444444
"D",2019,"Nov",307,14,0,"Nov",29.2111111111111
"D",2019,"Nov",307,15,0,"Nov",24.3166666666667
"D",2019,"Nov",307,16,0,"Nov",17.8555555555556
"D",2019,"Nov",307,17,0,"Nov",12.6444444444444
"D",2019,"Nov",307,18,0,"Nov",9.70555555555555
"D",2019,"Nov",307,19,0,"Nov",8.09444444444444
"D",2019,"Nov",307,20,0,"Nov",6.75
"D",2019,"Nov",307,21,0,"Nov",5.91666666666667
"D",2019,"Nov",307,22,0,"Nov",5.17777777777778
"D",2019,"Nov",307,23,0,"Nov",4.58333333333333
"D",2019,"Nov",308,0,0,"Nov",3.76666666666667
"D",2019,"Nov",308,1,0,"Nov",3.18888888888889
"D",2019,"Nov",308,2,0,"Nov",2.58333333333333
"D",2019,"Nov",308,3,0,"Nov",2.28888888888889
"D",2019,"Nov",308,4,0,"Nov",2.1
"D",2019,"Nov",308,5,0,"Nov",1.93333333333333
"D",2019,"Nov",308,6,0,"Nov",2.85555555555556
"D",2019,"Nov",308,7,0,"Nov",5.8
"D",2019,"Nov",308,8,0,"Nov",9.5
"E",2019,"Jun",154,16,0,NA,NA
"E",2019,"Jun",154,17,0,NA,NA
"E",2019,"Jun",154,18,0,NA,NA
"E",2019,"Jun",154,19,0,NA,NA
"E",2019,"Jun",154,20,0,NA,NA
"E",2019,"Jun",154,21,0,NA,NA
"E",2019,"Jun",154,22,0,NA,NA
"E",2019,"Jun",154,23,0,NA,NA
"E",2019,"Jun",155,0,0,NA,NA
"E",2019,"Jun",155,1,0,NA,NA
"E",2019,"Jun",155,2,0,NA,NA
"E",2019,"Jun",155,3,0,NA,NA
"E",2019,"Jun",155,4,0,NA,NA
"E",2019,"Jun",155,5,0,NA,NA
"E",2019,"Jun",155,6,0,NA,NA
"E",2019,"Jun",155,7,0,NA,NA
"E",2019,"Jun",155,8,0,NA,NA
"E",2019,"Jun",155,9,0,NA,NA
"E",2019,"Jun",155,10,0,NA,NA
"E",2019,"Jun",155,11,0,NA,NA
"E",2019,"Jun",155,12,0,NA,NA
"E",2019,"Jun",155,13,0,NA,NA
"E",2019,"Jun",155,14,0,NA,NA
"E",2019,"Jun",155,15,0,NA,NA
"E",2019,"Jun",155,16,0,"Jun",31.5
"E",2019,"Jun",155,17,0,"Jun",28.8888888888889
"E",2019,"Jun",155,18,0,"Jun",27.0388888888889
"E",2019,"Jun",155,19,0,"Jun",25.2888888888889
"E",2019,"Jun",155,20,0,"Jun",23.8
"E",2019,"Jun",156,9,0,"Jun",31.0444444444444
"E",2019,"Jun",156,10,0,"Jun",32.0777777777778
"E",2019,"Jun",156,11,0,"Jun",33.5611111111111
"E",2019,"Jun",156,12,0,"Jun",34.2833333333333
"E",2019,"Jun",156,13,0,"Jun",34.9777777777778
"E",2019,"Jun",156,14,0,"Jun",34.3277777777778
"E",2019,"Jun",156,15,0,"Jun",33.3
"E",2019,"Jun",156,16,0,"Jun",31.9388888888889
"E",2019,"Jun",156,17,0,"Jun",29.0833333333333
"E",2019,"Jun",156,18,0,"Jun",27.1777777777778
"E",2019,"Jun",156,19,0,"Jun",24.7777777777778
"E",2019,"Jun",156,20,0,"Jun",23.15
"E",2019,"Jun",156,21,0,"Jun",22.4833333333333
"E",2019,"Jun",156,22,0,"Jun",21.6555555555556
"E",2019,"Jun",156,23,0,"Jun",22.85
"E",2019,"Jun",157,0,0,"Jun",19.8555555555556
"E",2019,"Jun",157,1,0,"Jun",18.8666666666667
"E",2019,"Jun",157,2,0,"Jun",17.6555555555556
"E",2019,"Jun",157,3,1,"Jun",16.8055555555556
"E",2019,"Jun",157,4,0,"Jun",15.9166666666667
"E",2019,"Jun",157,5,2,"Jun",15.1555555555556
"E",2019,"Jun",157,6,0,"Jun",15.9777777777778
"E",2019,"Jun",157,8,0,"Jun",23.7111111111111
"E",2019,"Jun",157,9,0,"Jun",27.2666666666667
"E",2019,"Jun",157,10,0,"Jun",29.1111111111111
"E",2019,"Jun",157,11,0,"Jun",29.6277777777778
"E",2019,"Jun",157,12,0,"Jun",30.3111111111111
"E",2019,"Jun",157,13,0,"Jun",30.0388888888889
"E",2019,"Jun",157,14,0,"Jun",29.3555555555556
"E",2019,"Jun",157,15,0,"Jun",29.4722222222222
"E",2019,"Jun",157,16,0,"Jun",28.4944444444444
"E",2019,"Jun",157,17,0,"Jun",26.05
"E",2019,"Jun",157,18,0,"Jun",24.8777777777778
"E",2019,"Jun",157,19,0,"Jun",22.3111111111111
"E",2019,"Jun",157,20,0,"Jun",19.9055555555556
"E",2019,"Jun",157,21,0,"Jun",18.8888888888889
"E",2019,"Jun",157,22,0,"Jun",17.0611111111111
"E",2019,"Jun",157,23,0,"Jun",15.4055555555556
"E",2019,"Jun",158,0,0,"Jun",13.9444444444444
"E",2019,"Jun",158,1,2,"Jun",12.9277777777778
"E",2019,"Jun",158,2,2,"Jun",11.9833333333333
"E",2019,"Jun",158,3,1,"Jun",10.9111111111111
"E",2019,"Jun",158,4,0,"Jun",10.3
"E",2019,"Jun",158,5,0,"Jun",9.53888888888889
"E",2019,"Jun",158,6,0,"Jun",11.0611111111111
"E",2019,"Jun",158,7,0,"Jun",14.9222222222222
"E",2019,"Jun",158,9,0,"Jun",19.4611111111111
"E",2019,"Jun",158,10,0,"Jun",21.4611111111111
"E",2019,"Jun",158,11,0,"Jun",23.2388888888889
"E",2019,"Jun",158,12,0,"Jun",24.6611111111111
"E",2019,"Jun",158,13,0,"Jun",25.3722222222222
"E",2019,"Jun",158,14,0,"Jun",25.0666666666667
"E",2019,"Jun",158,15,0,"Jun",24.7444444444444
"E",2019,"Jun",158,16,0,"Jun",24.0611111111111
"E",2019,"Jun",158,17,0,"Jun",22.6555555555556
"E",2019,"Jun",158,18,0,"Jun",21.5666666666667
"E",2019,"Jun",158,19,0,"Jun",19.6555555555556
"E",2019,"Jun",158,20,0,"Jun",17.0111111111111
"E",2019,"Jun",158,21,0,"Jun",16.8
"E",2019,"Jun",158,22,0,"Jun",17.1
"E",2019,"Jun",158,23,0,"Jun",16.2888888888889
"E",2019,"Jun",159,0,0,"Jun",15.15
"E",2019,"Jun",159,1,0,"Jun",14.9055555555556
"E",2019,"Jun",159,2,0,"Jun",15.8555555555556
"E",2019,"Jun",159,3,0,"Jun",14.7444444444444
"E",2019,"Jun",159,4,0,"Jun",13.2277777777778
"E",2019,"Jun",159,5,1,"Jun",11.8833333333333
"E",2019,"Jun",159,6,0,"Jun",12.2666666666667
"E",2019,"Jun",159,7,0,"Jun",16.9277777777778
"E",2019,"Jun",159,8,0,"Jun",19.9388888888889
"E",2019,"Jun",159,10,0,"Jun",23.1
"E",2019,"Jun",159,11,0,"Jun",25.0111111111111
"E",2019,"Jun",159,12,0,"Jun",26.4333333333333
"E",2019,"Jun",159,13,0,"Jun",27.2611111111111
"E",2019,"Jun",159,14,0,"Jun",27.3611111111111
"E",2019,"Jun",159,15,0,"Jun",27.1222222222222
"E",2019,"Jun",159,16,0,"Jun",26.6611111111111
"E",2019,"Jun",159,17,0,"Jun",24.6944444444444
"E",2019,"Jun",159,18,0,"Jun",22.9666666666667
"E",2019,"Jun",159,19,0,"Jun",20.2333333333333
"E",2019,"Jun",159,20,0,"Jun",17.8611111111111
"E",2019,"Jun",159,21,0,"Jun",16.9777777777778
"E",2019,"Jun",159,22,0,"Jun",17.0611111111111
"E",2019,"Jun",159,23,0,"Jun",16.8944444444444
"E",2019,"Jun",160,0,0,"Jun",16.2277777777778
"E",2019,"Jun",160,1,0,"Jun",16.1888888888889
"E",2019,"Jun",160,2,0,"Jun",15.8166666666667
"E",2019,"Jun",160,3,0,"Jun",14.7555555555556
"E",2019,"Jun",160,4,0,"Jun",13.6388888888889
"E",2019,"Jun",160,5,0,"Jun",12.5111111111111
"E",2019,"Jun",160,6,0,"Jun",13.5444444444444
"E",2019,"Jun",160,7,0,"Jun",18.6666666666667
"E",2019,"Jun",160,8,0,"Jun",23.0777777777778
"E",2019,"Jun",160,9,0,"Jun",24.6777777777778
"E",2019,"Jun",160,11,0,"Jun",27.9555555555556
"E",2019,"Jun",160,12,0,"Jun",29.6833333333333
"E",2019,"Jun",160,13,0,"Jun",30.9277777777778
"E",2019,"Jun",160,14,0,"Jun",31.3333333333333
"E",2019,"Jun",160,15,0,"Jun",31.1444444444444
"E",2019,"Jun",160,16,0,"Jun",28.6388888888889
"E",2019,"Jun",160,17,0,"Jun",26.8777777777778
"E",2019,"Jun",160,18,0,"Jun",25.7555555555556
"E",2019,"Jun",160,19,0,"Jun",23.5111111111111
"E",2019,"Jun",160,20,0,"Jun",21.2166666666667
"E",2019,"Jun",160,21,0,"Jun",19.9777777777778
"E",2019,"Jun",160,22,0,"Jun",19.2388888888889
"E",2019,"Jun",160,23,0,"Jun",18.4222222222222
"E",2019,"Jun",161,0,0,"Jun",19.1
"E",2019,"Jun",161,1,0,"Jun",19.6333333333333
"E",2019,"Jun",161,2,0,"Jun",19.2
"E",2019,"Jun",161,3,0,"Jun",19.05
"E",2019,"Jun",161,4,0,"Jun",18.8055555555556
"E",2019,"Jun",161,5,0,"Jun",17.4277777777778
"E",2019,"Jun",161,6,0,"Jun",20.4055555555556
"E",2019,"Jun",161,7,0,"Jun",22.7888888888889
"E",2019,"Jun",161,8,0,"Jun",26.2666666666667
"E",2019,"Jun",161,9,0,"Jun",29.2944444444444
"E",2019,"Jun",161,10,0,"Jun",30.9055555555556
"E",2019,"Jun",161,11,0,"Jun",31.9888888888889
"E",2019,"Jun",161,14,0,"Jun",34.1444444444444
"E",2019,"Jun",161,15,0,"Jun",33.3666666666667
"E",2019,"Jun",161,16,0,"Jun",32.0611111111111
"E",2019,"Jun",161,17,0,"Jun",29.5666666666667
"E",2019,"Jun",161,18,0,"Jun",27.1944444444444
"E",2019,"Jun",161,19,0,"Jun",25.5833333333333
"E",2019,"Jun",161,20,0,"Jun",23.7166666666667
"E",2019,"Jun",161,21,0,"Jun",22.8722222222222
"E",2019,"Jun",161,22,0,"Jun",23.4611111111111
"E",2019,"Jun",161,23,0,"Jun",23.3666666666667
"E",2019,"Jun",162,0,0,"Jun",23.7333333333333
"E",2019,"Jun",162,1,0,"Jun",22.6777777777778
"E",2019,"Jun",162,2,0,"Jun",21.4722222222222
"E",2019,"Jun",162,3,0,"Jun",21.6611111111111
"E",2019,"Jun",162,4,0,"Jun",18.1555555555556
"E",2019,"Jun",162,5,4,"Jun",17.3222222222222
"E",2019,"Jun",162,6,0,"Jun",19.1166666666667
"E",2019,"Jun",162,7,0,"Jun",23.6666666666667
"E",2019,"Jun",162,8,0,"Jun",27.1277777777778
"E",2019,"Jun",162,9,0,"Jun",30.2722222222222
"E",2019,"Jun",162,10,0,"Jun",31.7388888888889
"E",2019,"Jun",162,11,0,"Jun",32.5666666666667
"E",2019,"Jun",162,13,0,"Jun",34.1222222222222
"E",2019,"Jun",162,14,0,"Jun",34.7666666666667
"E",2019,"Jun",162,15,0,"Jun",33.9611111111111
"E",2019,"Jun",162,16,0,"Jun",28.6888888888889
"E",2019,"Jun",162,17,0,"Jun",27.3166666666667
"E",2019,"Jun",162,18,0,"Jun",26.0166666666667
"E",2019,"Jun",162,19,0,"Jun",24.9722222222222
"E",2019,"Jun",162,20,0,"Jun",24.5444444444444
"E",2019,"Jun",162,21,0,"Jun",24.0166666666667
"E",2019,"Jun",162,22,0,"Jun",23.2944444444444
"E",2019,"Jun",162,23,0,"Jun",23.1555555555556
"E",2019,"Jun",163,0,0,"Jun",22.9722222222222
"E",2019,"Jun",163,1,0,"Jun",22.6555555555556
"E",2019,"Jun",163,2,0,"Jun",23.4777777777778
"E",2019,"Jun",163,3,0,"Jun",22.9333333333333
"E",2019,"Jun",163,4,0,"Jun",22.6222222222222
"E",2019,"Jun",163,5,2,"Jun",22.2944444444444
"E",2019,"Jun",163,6,0,"Jun",21.0555555555556
"E",2019,"Jun",163,7,0,"Jun",23.4888888888889
"E",2019,"Jun",163,8,0,"Jun",27.8722222222222
"E",2019,"Jun",163,9,0,"Jun",31.2222222222222
"E",2019,"Jun",163,10,0,"Jun",32.1555555555556
"E",2019,"Jun",163,11,0,"Jun",33.35
"E",2019,"Jun",163,12,0,"Jun",35.0722222222222
"E",2019,"Jun",163,13,0,"Jun",35.5277777777778
"E",2019,"Jun",163,16,0,"Jun",31.7722222222222
"E",2019,"Jun",163,17,0,"Jun",29.2388888888889
"E",2019,"Jun",163,18,0,"Jun",27.0333333333333
"E",2019,"Jun",163,19,0,"Jun",25.4444444444444
"E",2019,"Jun",163,20,0,"Jun",24.4833333333333
"E",2019,"Jun",163,21,0,"Jun",25.0055555555556
"E",2019,"Jun",163,22,0,"Jun",24.7611111111111
"E",2019,"Jun",163,23,0,"Jun",23.4388888888889
"E",2019,"Jun",164,0,0,"Jun",21.5277777777778
"E",2019,"Jun",164,1,0,"Jun",19.1777777777778
"E",2019,"Jun",164,2,0,"Jun",18.0166666666667
"E",2019,"Jun",164,3,0,"Jun",17.1
"E",2019,"Jun",164,4,2,"Jun",16.4833333333333
"E",2019,"Jun",164,5,2,"Jun",16.0055555555556
"E",2019,"Jun",164,6,0,"Jun",17.2611111111111
"E",2019,"Jun",164,7,0,"Jun",20.55
"E",2019,"Jun",164,8,0,"Jun",23.7944444444444
"E",2019,"Jun",164,9,0,"Jun",26.65
"E",2019,"Jun",164,10,0,"Jun",28.8222222222222
"E",2019,"Jun",164,11,0,"Jun",30.3055555555556
"E",2019,"Jun",164,12,0,"Jun",31.4944444444444
"E",2019,"Jun",164,13,0,"Jun",32.8833333333333
"E",2019,"Jun",164,16,0,"Jun",30.7111111111111
"E",2019,"Jun",164,17,0,"Jun",28.6555555555556
"E",2019,"Jun",164,18,0,"Jun",26.9611111111111
"E",2019,"Jun",164,19,0,"Jun",24.8055555555556
"E",2019,"Jun",164,20,0,"Jun",23.4944444444444
"E",2019,"Jun",164,21,0,"Jun",21.0111111111111
"E",2019,"Jun",164,22,0,"Jun",19.1055555555556
"E",2019,"Jun",164,23,0,"Jun",18.9666666666667
"E",2019,"Jun",165,0,0,"Jun",17.9333333333333
"E",2019,"Jun",165,1,0,"Jun",16.4277777777778
"E",2019,"Jun",165,2,0,"Jun",15.2666666666667
"E",2019,"Jun",165,3,2,"Jun",14.2555555555556
"E",2019,"Jun",165,4,3,"Jun",12.95
"E",2019,"Jun",165,5,0,"Jun",12.3444444444444
"E",2019,"Jun",165,6,0,"Jun",14.3388888888889
"E",2019,"Jun",165,7,0,"Jun",18.2722222222222
"E",2019,"Jun",165,8,0,"Jun",20.9333333333333
"E",2019,"Jun",165,9,0,"Jun",23.6833333333333
"E",2019,"Jun",165,10,0,"Jun",25.95
"E",2019,"Jun",165,11,0,"Jun",27.8555555555556
"E",2019,"Jun",165,12,0,"Jun",29.6888888888889
"E",2019,"Jun",165,13,0,"Jun",30.8222222222222
"E",2019,"Jun",165,14,0,"Jun",31.3833333333333
"E",2019,"Jun",165,15,0,"Jun",30.8055555555556
"E",2019,"Jun",165,16,0,"Jun",29.7777777777778
"E",2019,"Jun",165,17,0,"Jun",27.1555555555556
"E",2019,"Jun",165,18,0,"Jun",25.7388888888889
"E",2019,"Jun",165,19,0,"Jun",23.1555555555556
"E",2019,"Jun",165,20,0,"Jun",21.35
"E",2019,"Jun",165,21,0,"Jun",19.6166666666667
"E",2019,"Jun",165,22,0,"Jun",18.7888888888889
"E",2019,"Jun",165,23,0,"Jun",18.3222222222222
"E",2019,"Jun",166,0,0,"Jun",17.8666666666667
"E",2019,"Jun",166,1,0,"Jun",16.7
"E",2019,"Jun",166,2,1,"Jun",16.0555555555556
"E",2019,"Jun",166,3,2,"Jun",15.35
"E",2019,"Jun",166,4,1,"Jun",14.7777777777778
"E",2019,"Jun",166,5,0,"Jun",14.0222222222222
"E",2019,"Jun",166,6,0,"Jun",15.2777777777778
"E",2019,"Jun",166,7,0,"Jun",18.4055555555556
"E",2019,"Jun",166,8,0,"Jun",21.5722222222222
"E",2019,"Jun",166,9,0,"Jun",24.6277777777778
"E",2019,"Jun",166,10,0,"Jun",26.0444444444444
"E",2019,"Jun",166,11,0,"Jun",28.1611111111111
"E",2019,"Jun",166,12,0,"Jun",29.8944444444444
"E",2019,"Jun",166,13,0,"Jun",30.0444444444444
"E",2019,"Jun",166,14,0,"Jun",30.7222222222222
"E",2019,"Jun",166,15,0,"Jun",29.9777777777778
"E",2019,"Jun",166,16,0,"Jun",29.35
"E",2019,"Jun",166,17,0,"Jun",26.3333333333333
"E",2019,"Jun",166,18,0,"Jun",24.6833333333333
"E",2019,"Jun",166,19,0,"Jun",21.9055555555556
"E",2019,"Jun",166,20,0,"Jun",19.45
"E",2019,"Jun",166,21,1,"Jun",17.7
"E",2019,"Jun",166,22,0,"Jun",16.5277777777778
"E",2019,"Jun",166,23,0,"Jun",15.3722222222222
"E",2019,"Jun",167,0,0,"Jun",14.5722222222222
"E",2019,"Jun",167,1,0,"Jun",13.8277777777778
"E",2019,"Jun",167,2,2,"Jun",13.4055555555556
"E",2019,"Jun",167,3,0,"Jun",12.95
"E",2019,"Jun",167,4,2,"Jun",12.65
"E",2019,"Jun",167,5,0,"Jun",12.4666666666667
"E",2019,"Jun",167,6,0,"Jun",13.3777777777778
"E",2019,"Jun",167,7,0,"Jun",16.6777777777778
"E",2019,"Jun",167,8,0,"Jun",20.1611111111111
"E",2019,"Jun",167,9,0,"Jun",23.0333333333333
"E",2019,"Jun",167,10,0,"Jun",24.7944444444444
"E",2019,"Jun",167,11,0,"Jun",27.0722222222222
"E",2019,"Jun",167,12,0,"Jun",28.9333333333333
"E",2019,"Jun",167,13,0,"Jun",30.1277777777778
"E",2019,"Jun",167,14,0,"Jun",31.0666666666667
"E",2019,"Jun",167,15,0,"Jun",30.5722222222222
"E",2019,"Jun",167,16,0,"Jun",29.6722222222222
"E",2019,"Jun",167,17,0,"Jun",27.2388888888889
"E",2019,"Jun",167,18,0,"Jun",25.1444444444444
"E",2019,"Jun",167,19,0,"Jun",23.0722222222222
"E",2019,"Jun",167,20,0,"Jun",21.35
"E",2019,"Jun",167,21,0,"Jun",20.5111111111111
"E",2019,"Jun",167,22,0,"Jun",19.0111111111111
"E",2019,"Jun",167,23,0,"Jun",17.1277777777778
"E",2019,"Jun",168,0,0,"Jun",16.2444444444444
"E",2019,"Jun",168,1,0,"Jun",15.6222222222222
"E",2019,"Jun",168,2,0,"Jun",16.3833333333333
"E",2019,"Jun",168,3,0,"Jun",14.6277777777778
"E",2019,"Jun",168,4,1,"Jun",14.0888888888889
"E",2019,"Jun",168,5,4,"Jun",13.6611111111111
"E",2019,"Jun",168,6,0,"Jun",15.7555555555556
"E",2019,"Jun",168,7,0,"Jun",19.1
"E",2019,"Jun",168,8,0,"Jun",22.4666666666667
