"Date_time","degf_avg","degf_lo","degf_hi","rh_avg","site"
2020-05-08 10:00:00,90.33,88.9,91.4,27.76,"MWT1"
2020-05-08 11:00:00,92.61,91.6,93.7,25.77,"MWT1"
2020-05-08 12:00:00,94.27,92.7,96.3,25.26,"MWT1"
2020-05-08 13:00:00,95.95,94.8,97,25.79,"MWT1"
2020-05-08 14:00:00,97.26,96.6,98.1,24.08,"MWT1"
2020-05-08 15:00:00,98.65,98.1,99.5,26.61,"MWT1"
2020-05-08 16:00:00,96.03,93.9,98.2,33.93,"MWT1"
2020-05-08 17:00:00,91.05,88,93.7,39.29,"MWT1"
2020-05-08 18:00:00,84.46,80.4,87.6,48.93,"MWT1"
2020-05-08 19:00:00,76.9,74.3,79.9,51.74,"MWT1"
2020-05-08 20:00:00,72.39,71.6,73.8,43.18,"MWT1"
2020-05-08 21:00:00,71.91,71.2,72.5,43.53,"MWT1"
2020-05-08 22:00:00,70.52,69.8,72,47.01,"MWT1"
2020-05-08 23:00:00,68.51,67.6,69.8,45.39,"MWT1"
2020-05-09 00:00:00,68.23,67.1,70.2,45.5,"MWT1"
2020-05-09 01:00:00,66.46,65.5,67.1,41.13,"MWT1"
2020-05-09 02:00:00,65.18,64.2,66.4,42.61,"MWT1"
2020-05-09 03:00:00,65.11,63.9,66,43.5,"MWT1"
2020-05-09 04:00:00,60.14,57.7,63.3,57.52,"MWT1"
2020-05-09 05:00:00,59.74,59,60.4,50.14,"MWT1"
2020-05-09 06:00:00,61.85,60.1,65.1,55.45,"MWT1"
2020-05-09 07:00:00,70.15,66.6,74.3,56.55,"MWT1"
2020-05-09 08:00:00,80.72,75.2,84.7,51.56,"MWT1"
2020-05-09 09:00:00,85.75,84.6,87.1,39.33,"MWT1"
2020-05-09 10:00:00,90.09,88,91,34.86,"MWT1"
2020-05-09 11:00:00,93.72,91.8,95.7,29.3,"MWT1"
2020-05-09 12:00:00,96.67,95.7,97.9,26.85,"MWT1"
2020-05-09 13:00:00,98.63,96.8,99.9,25.04,"MWT1"
2020-05-09 14:00:00,98.52,97.7,99.1,25.03,"MWT1"
2020-05-09 15:00:00,98.45,97.3,99.5,26.48,"MWT1"
2020-05-09 16:00:00,97.58,94.3,99.5,31.2,"MWT1"
2020-05-09 17:00:00,92.03,90.3,94.3,26.91,"MWT1"
2020-05-09 18:00:00,89.68,88.2,90.7,20.36,"MWT1"
2020-05-09 19:00:00,84.86,83.1,87.6,23.39,"MWT1"
2020-05-09 20:00:00,80.81,79.3,82,28.32,"MWT1"
2020-05-09 21:00:00,76.04,73.2,79,33,"MWT1"
2020-05-09 22:00:00,73.58,72.9,73.9,35.3,"MWT1"
2020-05-09 23:00:00,71.45,70.5,72.9,35.59,"MWT1"
2020-05-10 00:00:00,69,67.1,71.2,35.64,"MWT1"
2020-05-10 01:00:00,68.55,67.3,69.4,33.63,"MWT1"
2020-05-10 02:00:00,67.88,66.4,69.4,29.91,"MWT1"
2020-05-10 03:00:00,65.08,63,66.2,44.35,"MWT1"
2020-05-10 04:00:00,60.09,58.1,62.4,58.39,"MWT1"
2020-05-10 05:00:00,56.08,55,57.4,58.21,"MWT1"
2020-05-10 06:00:00,59.89,57,63.3,59.39,"MWT1"
2020-05-10 07:00:00,68.67,64.2,72.1,57.98,"MWT1"
2020-05-10 08:00:00,75.89,72.9,78.3,46.79,"MWT1"
2020-05-10 09:00:00,80.27,78.8,82.2,41.51,"MWT1"
2020-05-10 10:00:00,85.35,82.6,87.3,34.03,"MWT1"
2020-05-10 11:00:00,88.89,86.4,90.5,29.55,"MWT1"
2020-05-10 12:00:00,91.72,88.9,93.6,27.93,"MWT1"
2020-05-10 13:00:00,95.1,93.2,95.9,21.28,"MWT1"
2020-05-10 14:00:00,96.12,95.4,97,13.51,"MWT1"
2020-05-10 15:00:00,93.76,92.3,95,16.63,"MWT1"
2020-05-10 16:00:00,92.48,90.9,94.5,18.59,"MWT1"
2020-05-10 17:00:00,88.91,87.4,90.7,19.7,"MWT1"
2020-05-10 18:00:00,84.28,81.3,87.1,23.07,"MWT1"
2020-05-10 19:00:00,78.4,76.1,81.1,28.8,"MWT1"
2020-05-10 20:00:00,74.22,73.4,75.6,31.93,"MWT1"
2020-05-10 21:00:00,71.51,69.8,73.2,38.04,"MWT1"
2020-05-10 22:00:00,66.53,64.2,69.4,45.73,"MWT1"
2020-05-10 23:00:00,60.34,58.3,63.5,48.28,"MWT1"
2020-05-11 00:00:00,58.57,55.6,59.7,48.25,"MWT1"
2020-05-11 01:00:00,54.47,54.1,54.9,53.03,"MWT1"
2020-05-11 02:00:00,52.83,52.3,54.3,54.87,"MWT1"
2020-05-11 03:00:00,52.36,51.6,52.7,63.04,"MWT1"
2020-05-11 04:00:00,50.1,49.3,51.4,62.76,"MWT1"
2020-05-11 05:00:00,50.95,49.5,51.8,60.99,"MWT1"
2020-05-11 06:00:00,52.4,51.8,54,65.3,"MWT1"
2020-05-11 07:00:00,60.69,55.9,64.2,55.9,"MWT1"
2020-05-11 08:00:00,67.63,64.9,70,44.28,"MWT1"
2020-05-11 09:00:00,72.14,69.4,75.2,37.71,"MWT1"
2020-05-11 10:00:00,77.01,74.7,78.4,32.01,"MWT1"
2020-05-11 11:00:00,79.63,77,81.7,30.89,"MWT1"
2020-05-11 12:00:00,83.11,81.3,84.6,26.67,"MWT1"
2020-05-11 13:00:00,87.2,85.3,88.3,22.86,"MWT1"
2020-05-11 14:00:00,87.15,86,88,14.54,"MWT1"
2020-05-11 15:00:00,86.61,86.2,87.1,15.23,"MWT1"
2020-05-11 16:00:00,84.63,82.9,86,13.08,"MWT1"
2020-05-11 17:00:00,80.47,77.9,82.8,15.21,"MWT1"
2020-05-11 18:00:00,76.51,74.7,77.9,18.42,"MWT1"
2020-05-11 19:00:00,71.68,69.8,74.1,24.29,"MWT1"
2020-05-11 20:00:00,68.53,67.5,69.6,30.51,"MWT1"
2020-05-11 21:00:00,66.95,66.4,67.3,37.14,"MWT1"
2020-05-11 22:00:00,64.15,62.1,66,40.21,"MWT1"
2020-05-11 23:00:00,64.26,62.2,64.9,48.53,"MWT1"
2020-05-12 00:00:00,62.69,61,64,54.04,"MWT1"
2020-05-12 01:00:00,59.15,57.6,60.3,62.13,"MWT1"
2020-05-12 02:00:00,56.66,56.3,57.4,67.17,"MWT1"
2020-05-12 03:00:00,55.88,55.6,56.3,69.41,"MWT1"
2020-05-12 04:00:00,57.02,56.3,57.7,70.03,"MWT1"
2020-05-12 05:00:00,58.06,57.7,58.3,78.25,"MWT1"
2020-05-12 06:00:00,59.33,58.5,61.2,79.59,"MWT1"
2020-05-12 07:00:00,63.67,61.7,65.3,71.71,"MWT1"
2020-05-12 08:00:00,68.15,65.5,70.2,62.47,"MWT1"
2020-05-12 09:00:00,69.85,67.6,71.6,53.13,"MWT1"
2020-05-12 10:00:00,74.04,71.8,76.3,39.33,"MWT1"
2020-05-12 11:00:00,76.96,74.1,79,35.19,"MWT1"
2020-05-12 12:00:00,80.03,78.1,81.9,32.98,"MWT1"
2020-05-12 13:00:00,78.77,76.3,82,35.13,"MWT1"
2020-05-12 14:00:00,80.51,78.1,82.2,35.38,"MWT1"
2020-05-12 15:00:00,79.56,77.2,81.7,37.02,"MWT1"
2020-05-12 16:00:00,78.78,76.8,79.7,37.83,"MWT1"
2020-05-12 17:00:00,74.46,73.2,77,43.33,"MWT1"
2020-05-12 18:00:00,72.38,70.7,73.6,45.38,"MWT1"
2020-05-12 19:00:00,68.62,66.4,70.5,45.58,"MWT1"
2020-05-12 20:00:00,65.49,64.4,66.7,49.28,"MWT1"
2020-05-12 21:00:00,63.31,62.1,64.2,53.09,"MWT1"
2020-05-12 22:00:00,58.55,57.2,61,63.58,"MWT1"
2020-05-12 23:00:00,55.82,54.1,57,64.18,"MWT1"
2020-05-13 00:00:00,54.73,54,55.2,69.23,"MWT1"
2020-05-13 01:00:00,54.36,53.8,54.9,69.53,"MWT1"
2020-05-13 02:00:00,53.31,52.7,53.8,71.33,"MWT1"
2020-05-13 03:00:00,52.59,52.2,52.7,74,"MWT1"
2020-05-13 04:00:00,51.74,51.1,52.2,75.97,"MWT1"
2020-05-13 05:00:00,48.48,46.6,51.4,78.15,"MWT1"
2020-05-13 06:00:00,49.92,47.3,52.5,77.37,"MWT1"
2020-05-13 07:00:00,57.03,53.6,60.1,64.52,"MWT1"
2020-05-13 08:00:00,63.39,60.6,65.3,57.53,"MWT1"
2020-05-13 09:00:00,67.65,65.3,70,49.63,"MWT1"
2020-05-13 10:00:00,70.72,69.8,71.6,42.82,"MWT1"
2020-05-13 11:00:00,74.18,71.6,75.9,36.74,"MWT1"
2020-05-13 12:00:00,75.95,73.9,77.7,34.63,"MWT1"
2020-05-13 13:00:00,78.13,77.2,79,32.28,"MWT1"
2020-05-13 14:00:00,79.01,78.3,79.9,32.11,"MWT1"
2020-05-13 15:00:00,80.63,79.5,81.5,30.46,"MWT1"
2020-05-13 16:00:00,79.71,79,80.6,31.69,"MWT1"
2020-05-13 17:00:00,77.26,75.9,78.8,34.88,"MWT1"
2020-05-13 18:00:00,74.12,71.6,75.9,40.67,"MWT1"
2020-05-13 19:00:00,68.45,66.4,71.1,48.78,"MWT1"
2020-05-13 20:00:00,64.09,62.2,66.2,59.97,"MWT1"
2020-05-13 21:00:00,62.11,61.7,62.6,63.54,"MWT1"
2020-05-13 22:00:00,60.92,60.3,61.7,68.3,"MWT1"
2020-05-13 23:00:00,61.18,60.1,61.7,69.48,"MWT1"
2020-05-14 00:00:00,58.44,57.7,59.5,77.32,"MWT1"
2020-05-14 01:00:00,57.98,57.7,58.1,80,"MWT1"
2020-05-14 02:00:00,57.4,57.2,57.6,78.09,"MWT1"
2020-05-14 03:00:00,57.23,56.7,57.6,74.35,"MWT1"
2020-05-14 04:00:00,55.44,55,56.3,80.22,"MWT1"
2020-05-14 05:00:00,55.25,55,55.4,79.86,"MWT1"
2020-05-14 06:00:00,56.73,55,59,76.86,"MWT1"
2020-05-14 07:00:00,61.59,59.4,64.2,65.83,"MWT1"
2020-05-14 08:00:00,67.81,64.8,70.2,52.87,"MWT1"
2020-05-14 09:00:00,72.47,70.5,74.3,41,"MWT1"
2020-05-14 10:00:00,75.2,74.5,76.8,36.41,"MWT1"
2020-05-14 11:00:00,77.45,76.1,79.5,36.37,"MWT1"
2020-05-14 12:00:00,79.95,79.2,81.5,32.95,"MWT1"
2020-05-14 13:00:00,81.91,81.5,82.4,31.57,"MWT1"
2020-05-14 14:00:00,82.3,81.5,82.9,31.65,"MWT1"
2020-05-14 15:00:00,82.19,81.5,82.9,32.33,"MWT1"
2020-05-14 16:00:00,80.44,79.3,81.1,34.97,"MWT1"
2020-05-14 17:00:00,77.94,77,79.2,38.85,"MWT1"
2020-05-14 18:00:00,75.34,74.1,76.8,41.93,"MWT1"
2020-05-14 19:00:00,72.03,70.2,73.8,47.33,"MWT1"
2020-05-14 20:00:00,69.56,68.7,70.7,52.55,"MWT1"
2020-05-14 21:00:00,67.92,66.9,68.7,55.48,"MWT1"
2020-05-14 22:00:00,65.76,65.1,66.7,59.46,"MWT1"
2020-05-14 23:00:00,64.7,63.7,65.5,62.13,"MWT1"
2020-05-15 00:00:00,62.51,60.8,63.9,68.22,"MWT1"
2020-05-15 01:00:00,59.66,58.6,60.4,75.61,"MWT1"
2020-05-15 02:00:00,57.28,56.7,58.6,80.79,"MWT1"
2020-05-15 03:00:00,56.89,55.6,57.6,80.44,"MWT1"
2020-05-15 04:00:00,55.19,54.5,55.8,85.01,"MWT1"
2020-05-15 05:00:00,54.1,53.4,55.4,87.07,"MWT1"
2020-05-15 06:00:00,55.98,54.1,57.7,84.18,"MWT1"
2020-05-15 07:00:00,60.87,58.3,63.1,73.86,"MWT1"
2020-05-15 08:00:00,66.58,63.7,69.3,59.27,"MWT1"
2020-05-15 09:00:00,71.3,69.6,73.4,50.93,"MWT1"
2020-05-15 10:00:00,74.68,73.6,75.7,44.48,"MWT1"
2020-05-15 11:00:00,77.2,76.6,77.9,41.76,"MWT1"
2020-05-15 12:00:00,79.88,79,81.3,38.67,"MWT1"
2020-05-15 13:00:00,81.75,81,82.4,36.13,"MWT1"
2020-05-15 14:00:00,82.54,81.9,82.9,34.12,"MWT1"
2020-05-15 15:00:00,82.99,82.8,83.5,28.89,"MWT1"
2020-05-15 16:00:00,82.04,80.6,83.1,31.6,"MWT1"
2020-05-15 17:00:00,78.85,77.4,80.4,35.96,"MWT1"
2020-05-15 18:00:00,75.95,74.3,77,39.47,"MWT1"
2020-05-15 19:00:00,71.66,69.3,73.8,48.05,"MWT1"
2020-05-15 20:00:00,67.14,65.3,68.9,52.81,"MWT1"
2020-05-15 21:00:00,66.93,65.1,68,45.02,"MWT1"
2020-05-15 22:00:00,65.77,65.1,67.3,46.13,"MWT1"
2020-05-15 23:00:00,62.74,59.4,66.9,50.3,"MWT1"
2020-05-16 00:00:00,58.97,58.6,59.4,57.18,"MWT1"
2020-05-16 01:00:00,58.39,56.1,59.5,58.32,"MWT1"
2020-05-16 02:00:00,56.07,55.6,56.5,62.45,"MWT1"
2020-05-16 03:00:00,55.69,54.7,56.5,67.78,"MWT1"
2020-05-16 04:00:00,53.33,52,54.5,75.08,"MWT1"
2020-05-16 05:00:00,51.22,50.2,52.5,73.93,"MWT1"
2020-05-16 06:00:00,57.23,53.1,61.3,69.95,"MWT1"
2020-05-16 07:00:00,65.54,61.9,69.4,58.46,"MWT1"
2020-05-16 08:00:00,72.74,70.9,73.8,46.92,"MWT1"
2020-05-16 09:00:00,74.38,73.2,76.6,44.33,"MWT1"
2020-05-16 10:00:00,77.11,75.7,78.6,41.11,"MWT1"
2020-05-16 11:00:00,80.53,78.4,82.8,36.88,"MWT1"
2020-05-16 12:00:00,84.5,83.5,85.8,32.75,"MWT1"
2020-05-16 13:00:00,85.88,84.2,86.9,31.86,"MWT1"
2020-05-16 14:00:00,88.03,86.2,89.2,30.15,"MWT1"
2020-05-16 15:00:00,88.37,86.7,89.6,28.5,"MWT1"
2020-05-16 16:00:00,87.84,86.5,89.1,30.41,"MWT1"
2020-05-16 17:00:00,84.32,83.1,86.4,35.43,"MWT1"
2020-05-16 18:00:00,80.4,77.9,82.9,41.97,"MWT1"
2020-05-16 19:00:00,73.5,70.9,77.2,52.95,"MWT1"
2020-05-16 20:00:00,67.93,66.2,70,44.97,"MWT1"
2020-05-16 21:00:00,65.7,65.1,66.2,47.88,"MWT1"
2020-05-16 22:00:00,63.97,63,65.1,57.52,"MWT1"
2020-05-16 23:00:00,64.49,63,65.5,49.94,"MWT1"
2020-05-17 00:00:00,60.9,59.4,62.6,59.58,"MWT1"
2020-05-17 01:00:00,57.77,56.3,59,67.96,"MWT1"
2020-05-17 02:00:00,56.22,55,57,67.08,"MWT1"
2020-05-17 03:00:00,54.68,54,54.9,69.79,"MWT1"
2020-05-17 04:00:00,52.67,51.8,53.6,72.01,"MWT1"
2020-05-17 05:00:00,54.58,52.3,56.1,74.19,"MWT1"
2020-05-17 06:00:00,57.27,55.4,59.9,74.21,"MWT1"
2020-05-17 07:00:00,65.6,60.8,69.4,62.38,"MWT1"
2020-05-17 08:00:00,72,69.6,73.9,48.89,"MWT1"
2020-05-17 09:00:00,77.46,74.7,80.1,37.83,"MWT1"
2020-05-17 10:00:00,82.77,80.6,85.3,37.42,"MWT1"
2020-05-17 11:00:00,86.34,84,88,36.77,"MWT1"
2020-05-17 12:00:00,87,83.8,88.2,34.92,"MWT1"
2020-05-17 13:00:00,86.51,85.1,88.2,35.5,"MWT1"
2020-05-17 14:00:00,87.33,85.1,89.2,34.26,"MWT1"
2020-05-17 15:00:00,86,84.6,87.4,35.89,"MWT1"
2020-05-17 16:00:00,83.53,82.4,84.7,39.8,"MWT1"
2020-05-17 17:00:00,79.98,77.5,82,43.89,"MWT1"
2020-05-17 18:00:00,74.96,71.6,76.8,53.74,"MWT1"
2020-05-17 19:00:00,70.14,68.5,71.4,63.23,"MWT1"
2020-05-17 20:00:00,68.72,68.4,69.1,65.43,"MWT1"
2020-05-17 21:00:00,67.5,66.9,68.4,65.78,"MWT1"
2020-05-17 22:00:00,67.04,66.2,67.8,63.73,"MWT1"
2020-05-17 23:00:00,65.71,64.9,66.6,65.51,"MWT1"
2020-05-18 00:00:00,63.28,61.2,65.3,77.01,"MWT1"
2020-05-18 01:00:00,60.88,60.6,61.7,86.52,"MWT1"
2020-05-18 02:00:00,61.11,60.6,61.5,83.12,"MWT1"
2020-05-18 03:00:00,60.86,60.6,61.3,81.51,"MWT1"
2020-05-18 04:00:00,59.4,57.9,61.3,80.82,"MWT1"
2020-05-18 05:00:00,57.83,55.9,59.2,83.63,"MWT1"
2020-05-18 06:00:00,59.34,57.4,63.1,83.36,"MWT1"
2020-05-18 07:00:00,66.26,64,68.4,60.14,"MWT1"
2020-05-18 08:00:00,67.91,65.5,69.6,55.74,"MWT1"
2020-05-18 09:00:00,69.67,68.5,71.8,48.49,"MWT1"
2020-05-18 10:00:00,73.07,71.4,75,40.04,"MWT1"
2020-05-18 11:00:00,72.72,70.9,74.5,39.81,"MWT1"
2020-05-18 12:00:00,75.28,73.4,78.3,36.18,"MWT1"
2020-05-18 13:00:00,77.88,76.1,79.9,31.23,"MWT1"
2020-05-18 14:00:00,75.3,73.4,78.6,36.73,"MWT1"
2020-05-18 15:00:00,73.6,72.5,76.1,50.65,"MWT1"
2020-05-18 16:00:00,71.73,70.3,73.2,52.26,"MWT1"
2020-05-18 17:00:00,70.19,67.1,72,53.44,"MWT1"
2020-05-18 18:00:00,64.5,63.3,66.7,60.19,"MWT1"
2020-05-18 19:00:00,61.93,60.6,63.1,65.81,"MWT1"
2020-05-18 20:00:00,60.02,59.5,60.4,74.28,"MWT1"
2020-05-18 21:00:00,60.08,59.4,61,65.53,"MWT1"
2020-05-18 22:00:00,59.88,58.3,61,51.2,"MWT1"
2020-05-18 23:00:00,55.95,55,57.9,57.63,"MWT1"
2020-05-19 00:00:00,53.06,50.9,54.7,63.04,"MWT1"
2020-05-19 01:00:00,50.15,49.3,50.7,70.63,"MWT1"
2020-05-19 02:00:00,48.06,47.5,48.9,75.9,"MWT1"
2020-05-19 03:00:00,47.38,46.6,48.2,77.99,"MWT1"
2020-05-19 04:00:00,46.36,45.7,47.1,82.55,"MWT1"
2020-05-19 05:00:00,46.45,45.3,47.1,82.45,"MWT1"
2020-05-19 06:00:00,52.33,47.8,56.1,72.49,"MWT1"
2020-05-19 07:00:00,58.77,56.8,61.2,58.83,"MWT1"
2020-05-19 08:00:00,63.43,61.5,64.9,50.9,"MWT1"
2020-05-19 09:00:00,66.38,65.1,67.6,48.75,"MWT1"
2020-05-19 10:00:00,68.25,66.7,70,44.91,"MWT1"
2020-05-19 11:00:00,70.15,69.3,71.6,41.74,"MWT1"
2020-05-19 12:00:00,71.56,69.6,73.6,39.06,"MWT1"
2020-05-19 13:00:00,70.26,68.4,72.7,44.03,"MWT1"
2020-05-19 14:00:00,73.21,70.5,74.5,38.15,"MWT1"
2020-05-19 15:00:00,73.98,72.9,75.2,39.86,"MWT1"
2020-05-19 16:00:00,71.74,71.1,73,42.7,"MWT1"
2020-05-19 17:00:00,70.63,69.8,71.2,45.31,"MWT1"
2020-05-19 18:00:00,67.2,65.1,70.3,49.35,"MWT1"
2020-05-19 19:00:00,63.45,62.2,64.8,61.41,"MWT1"
2020-05-19 20:00:00,61.02,59.4,62.1,68.05,"MWT1"
2020-05-19 21:00:00,59.48,58.3,60.3,64.78,"MWT1"
2020-05-19 22:00:00,58.26,56.3,59.2,63.96,"MWT1"
2020-05-19 23:00:00,55.45,54,56.7,64.69,"MWT1"
2020-05-20 00:00:00,53.27,51.8,54.7,70.38,"MWT1"
2020-05-20 01:00:00,51.48,50.9,52,79,"MWT1"
2020-05-20 02:00:00,48.93,47.5,50.7,79.72,"MWT1"
2020-05-20 03:00:00,46.85,46,47.5,80.15,"MWT1"
2020-05-20 04:00:00,45.85,44.6,46.6,83.83,"MWT1"
2020-05-20 05:00:00,45.77,45.1,46.6,85.78,"MWT1"
2020-05-20 06:00:00,50.61,47.3,54,83.26,"MWT1"
2020-05-20 07:00:00,57.45,54.5,60.3,69.11,"MWT1"
2020-05-20 08:00:00,63.21,60.6,65.8,60.33,"MWT1"
2020-05-20 09:00:00,67.35,66,69.4,52.23,"MWT1"
2020-05-20 10:00:00,70.88,69.4,72.5,47.88,"MWT1"
2020-05-20 11:00:00,73,71.6,74.1,44.75,"MWT1"
2020-05-20 12:00:00,76.22,74.3,77.9,37.6,"MWT1"
2020-05-20 13:00:00,78.78,77.7,79.7,31.84,"MWT1"
2020-05-20 14:00:00,80.37,79.3,81.3,29.58,"MWT1"
2020-05-20 15:00:00,80.68,79.5,81.3,29.63,"MWT1"
2020-05-20 16:00:00,79.33,78.4,80.2,34.13,"MWT1"
2020-05-20 17:00:00,77.02,75.9,78.8,33.34,"MWT1"
2020-05-20 18:00:00,73.48,71.2,75.7,37.83,"MWT1"
2020-05-20 19:00:00,68.1,65.7,70.7,48.42,"MWT1"
2020-05-20 20:00:00,62.53,61.3,64.9,51.57,"MWT1"
2020-05-20 21:00:00,59.8,59,61.3,54.15,"MWT1"
2020-05-20 22:00:00,60.05,59.4,60.8,54.59,"MWT1"
2020-05-20 23:00:00,61.06,58.8,62.4,52.6,"MWT1"
2020-05-21 00:00:00,60.45,58.6,61.5,52.93,"MWT1"
2020-05-21 01:00:00,57.5,55.6,59.2,58.58,"MWT1"
2020-05-21 02:00:00,54.87,54.5,55.4,61.84,"MWT1"
2020-05-21 03:00:00,53.5,52.5,54.5,63.9,"MWT1"
2020-05-21 04:00:00,51.66,50.9,52.5,66.1,"MWT1"
2020-05-21 05:00:00,51.49,50.9,52.7,67.38,"MWT1"
2020-05-21 06:00:00,54.98,52.9,58.3,70.04,"MWT1"
2020-05-21 07:00:00,60.02,58.5,61.7,60.28,"MWT1"
2020-05-21 08:00:00,70.05,67.1,72.3,47,"MWT1"
2020-05-21 09:00:00,74.53,72.9,76.1,41.89,"MWT1"
2020-05-21 10:00:00,78.73,77,80.1,36.88,"MWT1"
2020-05-21 11:00:00,81.19,79.5,82.4,34.46,"MWT1"
2020-05-21 12:00:00,83.25,81.9,84.6,32.11,"MWT1"
2020-05-21 13:00:00,84.47,83.7,85.1,31.35,"MWT1"
2020-05-21 14:00:00,85.9,85.1,86.9,30.88,"MWT1"
2020-05-26 08:00:00,87.6,84.6,89.2,41.95,"MWT1"
2020-05-26 09:00:00,91.79,89.8,93,36.97,"MWT1"
2020-05-26 10:00:00,94.68,93.2,95.5,33.21,"MWT1"
2020-05-26 11:00:00,97.41,95.9,98.6,31.18,"MWT1"
2020-05-26 12:00:00,98.64,97.9,99.5,31.46,"MWT1"
2020-05-26 13:00:00,100.22,99.5,100.8,30.77,"MWT1"
2020-05-26 14:00:00,100.7,100,101.5,32.87,"MWT1"
2020-05-26 15:00:00,100.91,100,101.8,34.95,"MWT1"
2020-05-26 16:00:00,98.05,95.4,100.6,39.46,"MWT1"
2020-05-26 17:00:00,92.49,90.7,94.8,47.33,"MWT1"
2020-05-26 18:00:00,87.41,84.4,90.3,59.42,"MWT1"
2020-05-26 19:00:00,82.28,81,84.2,65.25,"MWT1"
2020-05-26 20:00:00,79.69,78.8,80.6,47.68,"MWT1"
2020-05-26 21:00:00,78.82,78.1,79.9,46.58,"MWT1"
2020-05-26 22:00:00,77.93,77,78.8,45.89,"MWT1"
2020-05-26 23:00:00,79.81,78.3,80.6,39.98,"MWT1"
2020-05-27 00:00:00,76.74,75.7,78.4,42.16,"MWT1"
2020-05-27 01:00:00,75.28,74.8,75.6,41.73,"MWT1"
2020-05-27 02:00:00,74.13,72.3,74.8,45.12,"MWT1"
2020-05-27 03:00:00,71.88,70.3,73,47.81,"MWT1"
2020-05-27 04:00:00,70.7,69.4,71.8,50,"MWT1"
2020-05-27 05:00:00,70.26,68.9,71.6,54.54,"MWT1"
2020-05-27 06:00:00,72.04,68.9,75,57.43,"MWT1"
2020-05-27 07:00:00,78.78,74.3,82.9,51.86,"MWT1"
2020-05-27 08:00:00,88.13,84.2,92.3,45.5,"MWT1"
2020-05-27 09:00:00,95.09,93.2,96.4,36.51,"MWT1"
2020-05-27 10:00:00,97.56,96.4,98.6,36.42,"MWT1"
2020-05-27 11:00:00,99.16,98.2,99.7,34.76,"MWT1"
2020-05-27 12:00:00,100.89,99.5,102.7,32.78,"MWT1"
2020-05-27 13:00:00,102.69,102,103.1,32.43,"MWT1"
2020-05-27 14:00:00,103.44,102.7,104.2,33.2,"MWT1"
2020-05-27 15:00:00,101.94,101.3,102.9,37.09,"MWT1"
2020-05-27 16:00:00,99.55,98.1,100.6,41.6,"MWT1"
2020-05-27 17:00:00,94.53,92.7,97.2,49.33,"MWT1"
2020-05-27 18:00:00,90.01,86.5,92.5,54.78,"MWT1"
2020-05-27 19:00:00,83.59,82.4,85.8,67.78,"MWT1"
2020-05-27 20:00:00,81.69,80.6,82.2,47.18,"MWT1"
2020-05-27 21:00:00,79.84,78.6,81.1,47.88,"MWT1"
2020-05-27 22:00:00,78.9,78.8,79,54.2,"MWT1"
2020-05-28 04:00:00,66.5,66.4,66.6,58.4,"MWT1"
2020-05-28 05:00:00,67.43,67.1,67.6,59.95,"MWT1"
2020-05-28 06:00:00,71.13,68.2,74.8,70.58,"MWT1"
2020-05-28 07:00:00,79.24,75.7,82.2,55.33,"MWT1"
2020-05-28 08:00:00,86.93,83.5,90,44.2,"MWT1"
2020-05-28 09:00:00,91.82,90.3,93.6,37.25,"MWT1"
2020-05-28 10:00:00,96.03,94.5,97,31.51,"MWT1"
2020-05-28 11:00:00,99.31,98.1,100.6,29.1,"MWT1"
2020-05-28 12:00:00,101.49,99.9,102.7,31.34,"MWT1"
2020-05-28 13:00:00,103.79,103.1,104.7,30.17,"MWT1"
2020-05-28 14:00:00,103.65,102.7,104.7,33.86,"MWT1"
2020-05-28 15:00:00,102.43,100.9,103.1,35.27,"MWT1"
2020-05-28 16:00:00,99.27,96.6,101.1,39.92,"MWT1"
2020-05-28 17:00:00,92.97,91.8,95.7,48.73,"MWT1"
2020-05-28 18:00:00,87.17,84.7,91.2,54.74,"MWT1"
2020-05-28 19:00:00,83.83,82.9,84.9,54.98,"MWT1"
2020-05-28 20:00:00,80.35,77.5,83.5,50.93,"MWT1"
2020-05-28 21:00:00,79.98,76.8,81.5,46.38,"MWT1"
2020-05-28 22:00:00,76.24,73.9,79.3,51.87,"MWT1"
2020-05-28 23:00:00,75.07,74.3,75.6,44.47,"MWT1"
2020-05-29 00:00:00,74.7,73.4,76.3,46.91,"MWT1"
2020-05-29 01:00:00,71.8,70.5,73.2,48.13,"MWT1"
2020-05-29 02:00:00,70.71,70.2,71.2,53.88,"MWT1"
2020-05-29 03:00:00,68.67,66.9,70.5,57.37,"MWT1"
2020-05-29 04:00:00,67.1,66.4,68.4,60.11,"MWT1"
2020-05-29 05:00:00,68.8,68.4,69.3,59.63,"MWT1"
2020-05-29 06:00:00,68.62,67.8,69.6,65.45,"MWT1"
2020-05-29 07:00:00,75.06,70.5,79.5,54.47,"MWT1"
2020-05-29 08:00:00,80.11,79,81.9,49.29,"MWT1"
2020-05-29 09:00:00,85.04,83.3,86.2,44.63,"MWT1"
2020-05-29 10:00:00,89.06,85.5,91,39.76,"MWT1"
2020-05-29 11:00:00,92.36,90.7,93.6,38.63,"MWT1"
2020-05-29 12:00:00,93.99,93,95,36.02,"MWT1"
2020-05-29 13:00:00,94.78,92.7,97.2,28.24,"MWT1"
2020-05-29 14:00:00,94.34,91.8,96.4,25.01,"MWT1"
2020-05-29 15:00:00,94.85,91.2,97.3,19.15,"MWT1"
2020-05-29 16:00:00,89.37,87.6,90.9,22.73,"MWT1"
