"site","Date_time","degf_avg","degf_lo","degf_hi","rh_avg"
"usda","2019-08-24 15:00:00",101.38,100.6,102.9,31.58
"usda","2019-08-24 16:00:00",101.62,100.9,102.2,30.76
"usda","2019-08-24 17:00:00",99.83,98.4,101.3,32.25
"usda","2019-08-24 18:00:00",96.22,92.8,98.2,35.35
"usda","2019-08-24 19:00:00",89.23,86.2,93.2,46.99
"usda","2019-08-24 20:00:00",84.66,84,86.5,53.23
"usda","2019-08-24 21:00:00",84.5,83.8,85.1,50.24
"usda","2019-08-24 22:00:00",82.91,81.5,84.9,49.63
"usda","2019-08-24 23:00:00",80.39,78.8,81.7,51.72
"usda","2019-08-25 00:00:00",77.23,75.7,79.3,58.65
"usda","2019-08-25 01:00:00",75.42,75,76.3,58.34
"usda","2019-08-25 02:00:00",73.92,71.8,75.9,61.58
"usda","2019-08-25 03:00:00",71.48,70.5,72.3,68.11
"usda","2019-08-25 04:00:00",69.89,69.3,71.1,71.99
"usda","2019-08-25 05:00:00",68.7,67.8,70,77.11
"usda","2019-08-25 06:00:00",68.63,67.8,70.2,79.37
"usda","2019-08-25 07:00:00",73.28,71.4,74.7,65.89
"usda","2019-08-25 08:00:00",77.16,75.7,79,58.93
"usda","2019-08-25 09:00:00",81.68,80.4,83.3,52.48
"usda","2019-08-25 10:00:00",85.24,83.8,87.3,46.22
"usda","2019-08-25 11:00:00",89.58,87.8,91.4,41.23
"usda","2019-08-25 12:00:00",94.1,91.9,96.3,36.31
"usda","2019-08-25 13:00:00",97.6,95.7,99.1,30.18
"usda","2019-08-25 14:00:00",101.3,100,102.2,27.41
"usda","2019-08-25 15:00:00",102.69,101.8,103.6,27.29
"usda","2019-08-25 16:00:00",103.23,102.7,104.2,27.27
"usda","2019-08-25 17:00:00",102.2,100.9,103.8,30.46
"usda","2019-08-25 18:00:00",98.1,92.8,101.3,36.96
"usda","2019-08-25 19:00:00",88.71,86.7,92.1,46.41
"usda","2019-08-25 20:00:00",85.42,84.9,87.3,49.79
"usda","2019-08-25 21:00:00",84.11,82.2,85.5,50.93
"usda","2019-08-25 22:00:00",81.59,80.8,82.8,52.84
"usda","2019-08-25 23:00:00",79.48,78.6,81.3,58.55
"usda","2019-08-26 00:00:00",77.76,76.5,79.2,59.24
"usda","2019-08-26 01:00:00",75.4,74.5,77,62.07
"usda","2019-08-26 02:00:00",73.98,73.4,75.2,63.28
"usda","2019-08-26 03:00:00",73.43,72.9,74.1,61.36
"usda","2019-08-26 04:00:00",73.08,71.8,73.9,61.14
"usda","2019-08-26 05:00:00",70.44,69.4,72.3,72.36
"usda","2019-08-26 06:00:00",70.38,69.3,72.1,74.78
"usda","2019-08-26 07:00:00",75.02,73.4,76.8,63.32
"usda","2019-08-26 08:00:00",79.43,77.9,81.1,55.03
"usda","2019-08-26 09:00:00",82.72,82,84.2,52.47
"usda","2019-08-26 10:00:00",86.23,84.9,88.2,47.93
"usda","2019-08-26 11:00:00",90.34,89.4,91.4,39.99
"usda","2019-08-26 12:00:00",93.51,91.4,95.2,35.67
"usda","2019-08-26 13:00:00",97.58,95.7,99.1,31.02
"usda","2019-08-26 14:00:00",100,98.6,100.8,29.89
"usda","2019-08-26 15:00:00",99.95,98.4,101.5,29.59
"usda","2019-08-26 16:00:00",100.91,99.5,102.2,31.76
"usda","2019-08-26 17:00:00",102.53,101.5,103.3,31.33
"usda","2019-08-26 18:00:00",97.83,93.9,101.5,37
"usda","2019-08-26 19:00:00",88.25,85.6,92.8,52.2
"usda","2019-08-26 20:00:00",83.88,82.4,85.6,54.83
"usda","2019-08-26 21:00:00",80.95,79.7,82.8,63.13
"usda","2019-08-26 22:00:00",79.18,78.6,80.2,67.78
"usda","2019-08-26 23:00:00",77.42,75.6,79.2,67.98
"usda","2019-08-27 00:00:00",75,74.5,76.3,73.9
"usda","2019-08-27 01:00:00",74.14,73.6,75,76.93
"usda","2019-08-27 02:00:00",72.87,71.8,74.3,76.73
"usda","2019-08-27 03:00:00",71.64,70.7,72.5,78.15
"usda","2019-08-27 04:00:00",70.08,69.4,71.4,83.64
"usda","2019-08-27 05:00:00",69.47,68.9,70,85.24
"usda","2019-08-27 06:00:00",69.63,68.7,71.6,87.53
"usda","2019-08-27 07:00:00",74.73,72.9,76.8,73.5
"usda","2019-08-27 08:00:00",80.02,78.3,82,61.6
"usda","2019-08-27 09:00:00",85.12,83.3,87.1,52.63
"usda","2019-08-27 10:00:00",89.23,88.2,90.3,46.11
"usda","2019-08-27 11:00:00",92.43,91.2,93.7,40.05
"usda","2019-08-27 12:00:00",96.55,94.6,98.2,35.81
"usda","2019-08-27 13:00:00",100.62,99,102,30.91
"usda","2019-08-27 14:00:00",103.43,102.2,104.4,27.26
"usda","2019-08-27 15:00:00",104.09,102.9,105.3,26.33
"usda","2019-08-27 16:00:00",103.99,103.3,105.1,22.68
"usda","2019-08-27 17:00:00",102.13,101.1,104.2,23.88
"usda","2019-08-27 18:00:00",97.63,93,100.6,31.27
"usda","2019-08-27 19:00:00",88.68,86.9,91.9,40.03
"usda","2019-08-27 20:00:00",86.25,85.3,87.1,37.28
"usda","2019-08-27 21:00:00",82.9,81.1,84.6,43.39
"usda","2019-08-27 22:00:00",80.03,77.9,81.7,50.4
"usda","2019-08-27 23:00:00",76.76,75.4,78.4,57.35
"usda","2019-08-28 00:00:00",74.92,73.8,75.9,62.78
"usda","2019-08-28 01:00:00",73.09,72.1,74.3,67.18
"usda","2019-08-28 02:00:00",71.69,70.7,72.9,67.01
"usda","2019-08-28 03:00:00",69.58,68.7,71.1,72.61
"usda","2019-08-28 04:00:00",68.23,66.9,69.4,75.13
"usda","2019-08-28 05:00:00",66.72,66.4,67.6,81
"usda","2019-08-28 06:00:00",67.53,66.4,69.4,76.66
"usda","2019-08-28 07:00:00",72.28,70.9,73.9,66.21
"usda","2019-08-28 08:00:00",77.17,75.2,79.3,55.3
"usda","2019-08-28 09:00:00",82.49,80.8,84.2,45.29
"usda","2019-08-28 10:00:00",85.93,84.9,87.1,39.78
"usda","2019-08-28 11:00:00",90.34,88.3,92.3,35.72
"usda","2019-08-28 12:00:00",94.83,93,96.8,31.09
"usda","2019-08-28 13:00:00",99.34,97.7,100.9,26.7
"usda","2019-08-28 14:00:00",102.56,101.3,103.5,21.48
"usda","2019-08-28 15:00:00",103.54,102.6,104.2,19.76
"usda","2019-08-28 16:00:00",103.41,102.6,104.7,20
"usda","2019-08-28 17:00:00",103,101.5,104,23.12
"usda","2019-08-28 18:00:00",95.98,90.3,101.5,30.3
"usda","2019-08-28 19:00:00",87.7,86.5,89.4,33.95
"usda","2019-08-28 20:00:00",85.97,84.7,87.8,33.13
"usda","2019-08-28 21:00:00",84.38,83.1,85.3,35.41
"usda","2019-08-28 22:00:00",81.2,79.9,83.5,40.63
"usda","2019-08-28 23:00:00",78.03,76.1,79.9,46.48
"usda","2019-08-29 00:00:00",73.64,71.4,76.5,57.71
"usda","2019-08-29 01:00:00",70.98,70.2,72.1,65.87
"usda","2019-08-29 02:00:00",68.9,67.8,70.7,71.08
"usda","2019-08-29 03:00:00",66.98,66,68.4,75.26
"usda","2019-08-29 04:00:00",66.91,66.4,67.8,70.85
"usda","2019-08-29 05:00:00",65.08,63.5,67.1,77.6
"usda","2019-08-29 06:00:00",64.47,63.3,66.6,82.78
"usda","2019-08-29 07:00:00",69.23,67.8,70.7,70.78
"usda","2019-08-29 08:00:00",73.46,71.8,75.2,60.17
"usda","2019-08-29 09:00:00",77.68,75.9,79.5,51.78
"usda","2019-08-29 10:00:00",82.18,81.1,83.7,46.83
"usda","2019-08-29 11:00:00",86.45,84.4,88.2,40.98
"usda","2019-08-29 12:00:00",89.79,88.3,91.2,36.55
"usda","2019-08-29 13:00:00",92.68,91,94.1,34.13
"usda","2019-08-29 14:00:00",95.03,93.2,96.3,31.79
"usda","2019-08-29 15:00:00",97.38,97,98.1,30.54
"usda","2019-08-29 16:00:00",96.84,96.3,97.5,30.87
"usda","2019-08-29 17:00:00",95.89,94.8,97.2,32.88
"usda","2019-08-29 18:00:00",92,87.1,95.4,38.99
"usda","2019-08-29 19:00:00",85.05,83.8,87.1,46.53
"usda","2019-08-29 20:00:00",82.67,81.1,84.4,48.66
"usda","2019-08-29 21:00:00",80.09,78.8,81.5,54.5
"usda","2019-08-29 22:00:00",77.86,77.4,78.8,59.27
"usda","2019-08-29 23:00:00",76.32,74.7,77.9,61.36
"usda","2019-08-30 00:00:00",73.64,72.7,75.2,64.98
"usda","2019-08-30 01:00:00",71.78,70.5,73.6,65.65
"usda","2019-08-30 02:00:00",69.59,68.4,71.1,69.45
"usda","2019-08-30 03:00:00",67.54,66.7,68.9,72.78
"usda","2019-08-30 04:00:00",66.17,65.8,67.3,74.94
"usda","2019-08-30 05:00:00",64.96,63.9,66.2,76.96
"usda","2019-08-30 06:00:00",64.53,63.5,66,78.75
"usda","2019-08-30 07:00:00",67.63,66.7,68.5,70.37
"usda","2019-08-30 08:00:00",70.72,69.4,72.3,65.48
"usda","2019-08-30 09:00:00",74.49,73.2,75.7,61
"usda","2019-08-30 10:00:00",78.37,76.6,80.6,55.71
"usda","2019-08-30 11:00:00",82.59,81.3,84.4,50.29
"usda","2019-08-30 12:00:00",87.2,84.6,90.5,44.29
"usda","2019-08-30 13:00:00",91.56,90.7,92.3,38.38
"usda","2019-08-30 14:00:00",94.18,93.2,95.2,35.76
"usda","2019-08-30 15:00:00",95.79,95,96.8,33.76
"usda","2019-08-30 16:00:00",95.83,94.6,97.3,33.51
"usda","2019-08-30 17:00:00",94.83,93.9,95.9,33.22
"usda","2019-08-30 18:00:00",91.61,86.7,94.6,38.08
"usda","2019-08-30 19:00:00",83.38,80.8,86.7,52.43
"usda","2019-08-30 20:00:00",79.43,78.4,81.1,58.43
"usda","2019-08-30 21:00:00",77.73,76.8,78.8,60.44
"usda","2019-08-30 22:00:00",74.96,73,76.6,68.03
"usda","2019-08-30 23:00:00",71.21,69.8,72.7,77.31
"usda","2019-08-31 00:00:00",69.88,69.6,70.5,80.25
"usda","2019-08-31 01:00:00",69.68,69.3,70.5,78.03
"usda","2019-08-31 02:00:00",67.41,66.2,69.3,83.77
"usda","2019-08-31 03:00:00",65.93,65.1,66.9,86.84
"usda","2019-08-31 04:00:00",64.66,64,65.7,89.33
"usda","2019-08-31 05:00:00",63.54,63,64.6,90.22
"usda","2019-08-31 06:00:00",64.01,63,65.8,90.9
"usda","2019-08-31 07:00:00",69.79,67.3,72.5,78.03
"usda","2019-08-31 08:00:00",76.21,73.6,79.2,67.15
"usda","2019-08-31 09:00:00",82,80.2,83.8,58.3
"usda","2019-08-31 10:00:00",85.77,84.4,87.4,51.18
"usda","2019-08-31 11:00:00",90.05,88,91.8,40.42
"usda","2019-08-31 12:00:00",93.94,92.5,95.2,33.4
"usda","2019-08-31 13:00:00",96.73,95.9,97.7,29.24
"usda","2019-08-31 14:00:00",98.57,97.7,99.7,26.82
"usda","2019-08-31 15:00:00",99.63,98.8,100.8,27.47
"usda","2019-08-31 16:00:00",99.57,98.6,101.1,25.83
"usda","2019-08-31 17:00:00",97.96,97,99,23.6
"usda","2019-08-31 18:00:00",93.8,87.1,97.5,30.32
"usda","2019-08-31 19:00:00",82.71,80.2,86.7,45.04
"usda","2019-08-31 20:00:00",78.41,76.5,80.4,50.12
"usda","2019-08-31 21:00:00",73.34,71.2,76.5,58.85
"usda","2019-08-31 22:00:00",69.95,69.1,71.4,69.6
"usda","2019-08-31 23:00:00",67.86,67.1,69.1,75.74
"usda","2019-09-01 00:00:00",67.16,66.7,67.8,75.49
"usda","2019-09-01 01:00:00",65.58,64.8,66.4,77.36
"usda","2019-09-01 02:00:00",64.38,63,65.5,81.76
"usda","2019-09-01 03:00:00",62.88,62.4,63.7,85.84
"usda","2019-09-01 04:00:00",62.71,62.2,63.5,85.13
"usda","2019-09-01 05:00:00",62.48,62.1,63,83.87
"usda","2019-09-01 06:00:00",64.49,63.3,66.6,78.55
"usda","2019-09-01 07:00:00",71.49,68,74.5,69.2
"usda","2019-09-01 08:00:00",78.41,75.9,81,57.37
"usda","2019-09-01 09:00:00",83.8,82,85.3,47.38
"usda","2019-09-01 10:00:00",88.1,86.7,89.6,40.15
"usda","2019-09-01 11:00:00",92.43,90.9,93.7,33.1
"usda","2019-09-01 12:00:00",95.69,94.5,97,28.93
"usda","2019-09-01 13:00:00",99.58,98.2,100.8,23.67
"usda","2019-09-01 14:00:00",101.39,100.6,102.6,22.68
"usda","2019-09-01 15:00:00",102.47,101.5,103.6,23.61
"usda","2019-09-01 16:00:00",102.58,101.8,103.8,24.6
"usda","2019-09-01 17:00:00",100.72,98.4,102.9,26.31
"usda","2019-09-01 18:00:00",93.74,89.4,97.5,33.43
"usda","2019-09-01 19:00:00",84.44,80.2,89.4,45.53
"usda","2019-09-01 20:00:00",79.03,77.7,80.4,54.93
"usda","2019-09-01 21:00:00",76.49,75.9,77.9,60.2
"usda","2019-09-01 22:00:00",76.13,74.8,77.2,55.83
"usda","2019-09-01 23:00:00",73.82,72.7,74.7,60.58
"usda","2019-09-02 00:00:00",71.54,70.5,72.7,67.38
"usda","2019-09-02 01:00:00",69.09,68,70.9,75.36
"usda","2019-09-02 02:00:00",67.75,67.1,68.7,78.13
"usda","2019-09-02 03:00:00",66.84,66.6,67.3,82.3
"usda","2019-09-02 04:00:00",66.35,65.7,67.3,83.58
"usda","2019-09-02 05:00:00",65.68,65.3,66.4,85.73
"usda","2019-09-02 06:00:00",67.65,66.7,68.4,81.33
"usda","2019-09-02 07:00:00",71.01,68.9,73.2,76.01
"usda","2019-09-02 08:00:00",76.43,74.5,78.4,66.45
"usda","2019-09-02 09:00:00",80.22,78.6,81.7,59.32
"usda","2019-09-02 10:00:00",83.63,80.1,86.5,51.1
"usda","2019-09-02 11:00:00",92.23,88.5,95.9,35.87
"usda","2019-09-02 12:00:00",97.37,95.9,98.8,27.63
"usda","2019-09-02 13:00:00",101.8,100,103.1,23.35
"usda","2019-09-02 14:00:00",103.74,102.2,105.1,22.73
"usda","2019-09-02 15:00:00",104.63,104,105.1,21.51
"usda","2019-09-02 16:00:00",103.59,102.4,105.4,23.18
"usda","2019-09-02 17:00:00",100.4,96.1,106.2,27.58
"usda","2019-09-02 18:00:00",94.55,88.7,98.4,37.48
"usda","2019-09-02 19:00:00",86.63,84.7,89.2,44.23
"usda","2019-09-02 20:00:00",86.59,85.5,87.4,38.96
"usda","2019-09-02 21:00:00",84.35,83.1,85.8,42.31
"usda","2019-09-02 22:00:00",82.49,80.6,84.6,44.22
"usda","2019-09-02 23:00:00",79.53,77.5,81.1,48.62
"usda","2019-09-03 00:00:00",77.11,76.5,77.7,49.92
"usda","2019-09-03 01:00:00",75.58,74.7,77,51.3
"usda","2019-09-03 02:00:00",74.34,73.6,75.4,51.48
"usda","2019-09-03 03:00:00",72.32,71.2,73.4,55.65
"usda","2019-09-03 04:00:00",69.98,68.5,72,62.73
"usda","2019-09-03 05:00:00",67.67,66.9,69.1,70.43
"usda","2019-09-03 06:00:00",67.25,66.4,68.7,73.23
"usda","2019-09-03 07:00:00",71.13,70,72.3,62.88
"usda","2019-09-03 08:00:00",75.3,73.4,77.5,54.97
"usda","2019-09-03 09:00:00",80.48,78.8,82.6,47.84
"usda","2019-09-03 10:00:00",84.88,83.8,86.2,44.88
"usda","2019-09-03 11:00:00",88.02,86.7,89.1,40.39
"usda","2019-09-03 12:00:00",91.58,89.6,93.2,36.47
"usda","2019-09-03 13:00:00",95.8,94.1,97.9,31.57
"usda","2019-09-03 14:00:00",98.85,98.1,100,28.43
"usda","2019-09-03 15:00:00",99.11,98.4,99.7,27.08
"usda","2019-09-03 16:00:00",99.25,98.6,100.4,27.04
"usda","2019-09-03 17:00:00",97.96,96.6,99.5,27.33
"usda","2019-09-03 18:00:00",93.26,89.2,97.2,32.18
"usda","2019-09-03 19:00:00",86.17,83.8,89.2,39.98
"usda","2019-09-03 20:00:00",81.98,80.4,84,44.18
"usda","2019-09-03 21:00:00",78.92,76.8,81,48.35
"usda","2019-09-03 22:00:00",74.73,73,77.2,57.42
"usda","2019-09-03 23:00:00",72.71,72,73.6,62.03
"usda","2019-09-04 00:00:00",72.1,71.4,73.2,61.47
"usda","2019-09-04 01:00:00",71.32,70.9,72,63.23
"usda","2019-09-04 02:00:00",69.2,68.2,70.9,70.54
"usda","2019-09-04 03:00:00",67.89,67.3,68.7,75.38
"usda","2019-09-04 04:00:00",67.4,67.1,68,78.98
"usda","2019-09-04 05:00:00",67.34,66.9,68,78.43
"usda","2019-09-04 06:00:00",67.69,66.9,69.1,77.78
"usda","2019-09-04 07:00:00",72.27,70.7,73.9,65.83
"usda","2019-09-04 08:00:00",76.61,75,78.8,56.98
"usda","2019-09-04 09:00:00",81.73,79.9,83.7,46.98
"usda","2019-09-04 10:00:00",85.63,84,88,42.53
"usda","2019-09-04 11:00:00",89.79,87.6,91.6,38.08
"usda","2019-09-04 12:00:00",94.17,91.6,96.4,32.73
"usda","2019-09-04 13:00:00",99.08,97.2,100.4,26.28
"usda","2019-09-04 14:00:00",101.47,100.4,102.6,22.02
"usda","2019-09-04 15:00:00",101.83,100.6,102.7,22.14
"usda","2019-09-04 16:00:00",102.12,101.3,102.9,23.21
"usda","2019-09-04 17:00:00",102.49,101.7,103.1,25.82
"usda","2019-09-04 18:00:00",95.98,88.7,102,35.03
"usda","2019-09-04 19:00:00",85.13,82.9,88.7,53.26
"usda","2019-09-04 20:00:00",82.82,82,83.7,59.08
"usda","2019-09-04 21:00:00",80.03,78.1,82.9,60.99
"usda","2019-09-04 22:00:00",77.63,76.8,78.6,62.81
"usda","2019-09-04 23:00:00",75.33,74.5,77.5,69.36
"usda","2019-09-05 00:00:00",73.68,72.5,75.2,73.54
"usda","2019-09-05 01:00:00",72.64,72.1,73.4,72.58
"usda","2019-09-05 02:00:00",72.1,71.4,72.7,75.2
"usda","2019-09-05 03:00:00",70.8,69.8,71.6,78.39
"usda","2019-09-05 04:00:00",68.93,68,70.2,84.46
"usda","2019-09-05 05:00:00",68.84,68.4,69.6,84.08
"usda","2019-09-05 06:00:00",69.08,68.5,69.6,84.02
"usda","2019-09-05 07:00:00",71.11,70,74.1,78.96
"usda","2019-09-05 08:00:00",76.9,75.7,79.7,65.12
"usda","2019-09-05 09:00:00",81.82,81.3,82.4,54.73
"usda","2019-09-05 10:00:00",84.89,83.5,87.6,51.51
"usda","2019-09-05 11:00:00",88.85,88.2,90,46.97
"usda","2019-09-05 12:00:00",92,89.4,94.3,41.06
"usda","2019-09-05 13:00:00",96.51,94.6,97.7,33.53
"usda","2019-09-05 14:00:00",99.22,98.4,100,29.38
"usda","2019-09-05 15:00:00",100.56,100,101.1,27.15
"usda","2019-09-05 16:00:00",101.43,101.1,102,25.71
"usda","2019-09-05 17:00:00",100.68,98.6,102.4,27.68
"usda","2019-09-05 18:00:00",94.88,88.9,99.3,36.85
"usda","2019-09-05 19:00:00",85.78,83.8,88.9,48.32
"usda","2019-09-05 20:00:00",85.11,84.4,85.8,44.25
"usda","2019-09-05 21:00:00",84.23,82.8,86.4,43.88
"usda","2019-09-05 22:00:00",81.97,80.4,83.5,43.47
"usda","2019-09-05 23:00:00",78.58,77.4,80.6,45
"usda","2019-09-06 00:00:00",76.03,75,77.9,44.07
"usda","2019-09-06 01:00:00",74.28,71.1,76.5,46.43
"usda","2019-09-06 02:00:00",69.83,68.9,71.6,66.06
"usda","2019-09-06 03:00:00",68.99,68.2,69.6,67.58
"usda","2019-09-06 04:00:00",67.45,66.6,68.4,72.81
"usda","2019-09-06 05:00:00",66.41,66,66.9,76.17
"usda","2019-09-06 06:00:00",66.37,65.8,68,74.82
"usda","2019-09-06 07:00:00",72.35,69.6,73.9,60.11
"usda","2019-09-06 08:00:00",75.94,74.7,77.2,51.59
"usda","2019-09-06 09:00:00",79.83,78.4,81.5,44.73
"usda","2019-09-06 10:00:00",83.75,82.6,85.5,40.38
"usda","2019-09-06 11:00:00",87.42,86.2,89.2,37.52
"usda","2019-09-06 12:00:00",91.89,90.3,93.9,32.27
"usda","2019-09-06 13:00:00",95.52,94.1,97.5,27.24
"usda","2019-09-06 14:00:00",98.25,97.2,99.1,24.88
"usda","2019-09-06 15:00:00",98.77,97.5,99.9,24.68
"usda","2019-09-06 16:00:00",99.53,98.8,100.4,24.03
"usda","2019-09-06 17:00:00",98.13,96.1,99.5,25.33
"usda","2019-09-06 18:00:00",92.52,89.1,96.4,28.63
"usda","2019-09-06 19:00:00",87.04,84.7,89.4,30.74
"usda","2019-09-06 20:00:00",83.12,80.6,85.1,33.26
"usda","2019-09-06 21:00:00",77.41,75,80.6,46.32
"usda","2019-09-06 22:00:00",75.03,74.7,75.9,51.07
"usda","2019-09-06 23:00:00",73.56,71.2,75.7,54.33
"usda","2019-09-07 00:00:00",70.43,69.4,71.8,62.98
"usda","2019-09-07 01:00:00",68.58,67.5,70,67.93
"usda","2019-09-07 02:00:00",67.35,66.6,68.4,69.1
"usda","2019-09-07 03:00:00",65.88,64.8,67.3,72.66
"usda","2019-09-07 04:00:00",63.66,62.8,64.6,79.51
"usda","2019-09-07 05:00:00",62.44,62.1,63,83.39
"usda","2019-09-07 06:00:00",62.81,61.9,65.1,83.13
"usda","2019-09-07 07:00:00",66.78,64.9,69.6,72.64
"usda","2019-09-07 08:00:00",71.34,69.6,73.2,62.29
"usda","2019-09-07 09:00:00",76.07,74.3,78.1,54.38
"usda","2019-09-07 10:00:00",81.63,79.5,84.2,46.57
"usda","2019-09-07 11:00:00",86.62,85.3,88.3,39.51
"usda","2019-09-07 12:00:00",90.52,88.9,91.8,32.21
"usda","2019-09-07 13:00:00",93.13,92.1,93.9,30.73
"usda","2019-09-07 14:00:00",94.12,92.5,95.2,30.15
"usda","2019-09-07 15:00:00",93.86,92.7,95,28.5
"usda","2019-09-07 16:00:00",92.91,91.6,94.1,27.34
"usda","2019-09-07 17:00:00",88.53,84.9,92.1,28.78
"usda","2019-09-07 18:00:00",81.03,77.9,85.1,39.39
"usda","2019-09-07 19:00:00",76.19,74.5,78.3,45.35
"usda","2019-09-07 20:00:00",72.65,71.4,75,52.6
"usda","2019-09-07 21:00:00",70.17,68.5,72,54.83
"usda","2019-09-07 22:00:00",67.38,66.2,68.9,59.58
"usda","2019-09-07 23:00:00",65.33,64.2,66.9,62.71
"usda","2019-09-08 00:00:00",63.47,62.4,64.8,68.33
"usda","2019-09-08 01:00:00",61.38,60.1,63,75.01
"usda","2019-09-08 02:00:00",59.48,58.8,60.4,80.72
"usda","2019-09-08 03:00:00",57.88,56.8,59.4,85.08
"usda","2019-09-08 04:00:00",55.81,55,57.2,88.28
"usda","2019-09-08 05:00:00",54.63,54.1,55.8,91.57
"usda","2019-09-08 06:00:00",54.92,54,57.4,91.99
"usda","2019-09-08 07:00:00",60.19,57.6,62.4,82.74
"usda","2019-09-08 08:00:00",63.79,62.2,65.5,74.2
"usda","2019-09-08 09:00:00",67.23,66,68.7,66.15
"usda","2019-09-08 10:00:00",70.96,69.4,72.9,58.34
"usda","2019-09-08 11:00:00",75.29,73.8,76.3,50.27
"usda","2019-09-08 12:00:00",77.91,76.3,79.7,45.63
"usda","2019-09-08 13:00:00",81.12,79.3,83.1,40.19
"usda","2019-09-08 14:00:00",83.22,81.9,84,37
"usda","2019-09-08 15:00:00",83.93,82.9,85.1,35.49
"usda","2019-09-08 16:00:00",84.72,84.2,85.8,35.43
"usda","2019-09-08 17:00:00",84.18,82.6,85.3,37.04
"usda","2019-09-08 18:00:00",79.43,75.2,82.2,41.16
"usda","2019-09-08 19:00:00",73.18,72,75.4,53.94
"usda","2019-09-08 20:00:00",71.69,70.7,73.4,55.98
"usda","2019-09-08 21:00:00",68.98,67.8,71.2,64.03
"usda","2019-09-08 22:00:00",68.11,67.5,68.9,66.69
"usda","2019-09-08 23:00:00",65.6,64,67.5,74.01
"usda","2019-09-09 00:00:00",63.57,63.1,64.6,78.93
"usda","2019-09-09 01:00:00",64.28,63.1,65.3,75.03
"usda","2019-09-09 02:00:00",61.65,61,63.5,80.9
"usda","2019-09-09 03:00:00",59.74,58.3,61.7,85.26
"usda","2019-09-09 04:00:00",57.72,57,59,89.96
"usda","2019-09-09 05:00:00",56.3,55.8,57.4,92.39
"usda","2019-09-09 06:00:00",56.48,55.4,59,93.06
"usda","2019-09-09 07:00:00",62.46,59.5,65.5,81.6
"usda","2019-09-09 08:00:00",66.99,65.3,68.9,70.85
"usda","2019-09-09 09:00:00",71.68,70.2,73.4,61.16
"usda","2019-09-09 10:00:00",76,74.5,77.5,52.21
"usda","2019-09-09 11:00:00",80.34,79,81.7,44.36
"usda","2019-09-09 12:00:00",83.12,81.7,84.4,38.43
"usda","2019-09-09 13:00:00",85.33,84.4,87.3,33.72
"usda","2019-09-09 14:00:00",86.78,85.6,88.2,29.62
"usda","2019-09-09 15:00:00",87.75,86.9,89.4,27.32
"usda","2019-09-09 16:00:00",86.48,85.1,87.8,30.23
"usda","2019-09-09 17:00:00",84.67,83.3,86,27.56
"usda","2019-09-09 18:00:00",79.13,75.7,83.5,33.91
"usda","2019-09-09 19:00:00",73.85,72.5,75.9,42.09
"usda","2019-09-09 20:00:00",70.02,68.5,72.9,51.07
"usda","2019-09-09 21:00:00",69.88,68.7,70.7,52.71
"usda","2019-09-09 22:00:00",67.9,65.8,69.3,56.53
"usda","2019-09-09 23:00:00",67.08,66.4,68.2,59.78
"usda","2019-09-10 00:00:00",66.24,65.8,67.1,63.76
"usda","2019-09-10 01:00:00",65.04,63.5,66.7,65.96
"usda","2019-09-10 02:00:00",63.11,62.4,64,68.09
"usda","2019-09-10 03:00:00",61.74,60.8,63,68.05
"usda","2019-09-10 04:00:00",59.77,59.2,61.2,72.88
"usda","2019-09-10 05:00:00",57.89,56.5,59.2,78.66
"usda","2019-09-10 06:00:00",57.88,57,59.2,78.72
"usda","2019-09-10 07:00:00",60.33,58.5,62.6,74.65
"usda","2019-09-10 08:00:00",64.51,63,66.9,64.45
"usda","2019-09-10 09:00:00",68.69,66.9,70.7,56.73
"usda","2019-09-10 10:00:00",72.46,70.5,75.2,48.79
"usda","2019-09-10 11:00:00",76.6,75,79.2,40.44
"usda","2019-09-10 12:00:00",79.67,78.1,80.8,35.55
"usda","2019-09-10 13:00:00",81.85,80.8,82.6,34.11
"usda","2019-09-10 14:00:00",83.35,82.4,84.4,32.79
"usda","2019-09-10 15:00:00",83.95,83.5,84.7,28.85
"usda","2019-09-10 16:00:00",83.39,82.6,84.4,25.17
"usda","2019-09-10 17:00:00",82.85,81,83.8,24.93
"usda","2019-09-10 18:00:00",76.68,73,81.5,33.29
"usda","2019-09-10 19:00:00",71.68,69.8,73.8,38.33
"usda","2019-09-10 20:00:00",69.41,68.5,70.5,42.34
"usda","2019-09-10 21:00:00",66.83,64.8,69.1,52.28
"usda","2019-09-10 22:00:00",63.8,62.8,65.1,65.93
"usda","2019-09-10 23:00:00",62.53,61.9,64.2,72.15
"usda","2019-09-11 00:00:00",60.97,60.1,62.6,76.26
"usda","2019-09-11 01:00:00",58.14,56.5,60.6,83.09
"usda","2019-09-11 02:00:00",55.7,54.5,57.2,88.97
"usda","2019-09-11 03:00:00",54.12,53.2,55.4,92.19
"usda","2019-09-11 04:00:00",53.06,52.5,54,93.78
"usda","2019-09-11 05:00:00",52.15,51.4,53.2,93.83
"usda","2019-09-11 06:00:00",52.23,51.3,54,94.06
"usda","2019-09-11 07:00:00",57.73,55.2,61.2,86.92
"usda","2019-09-11 08:00:00",64.03,62.2,66.9,71.86
"usda","2019-09-11 09:00:00",69.33,67.3,72.3,60.52
"usda","2019-09-11 10:00:00",73.77,72,76.5,50.73
"usda","2019-09-11 11:00:00",78.41,76.6,80.8,42.05
